SECCION_ID,YEAR,n_accidents,n_fatal,n_serious,n_victims_30d,n_vehicles_inv,imd_mean,vehicle_passages,ACI,aci_mean,aci_std,threshold_TCA,IS_TCA,ACI_rank_year,CARRETERA
M-512_13,2022,1,0,1,1,2,1976.0,721240.0,138.65010260107593,71.37599441911213,97.7016555107621,169.0776499298742,0,20,M-512
M-512_14,2020,1,0,0,1,1,,,,,,,0,1,M-512
M-512_14,2021,1,0,0,1,1,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-512
M-512_14,2023,1,0,0,2,2,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-512
M-512_14,2024,1,0,0,1,1,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-512
M-512_15,2016,1,0,0,1,1,,,,,,,0,1,M-512
M-512_15,2018,2,0,0,2,3,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-512
M-512_15,2019,2,0,0,2,2,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-512
M-512_15,2020,2,0,0,2,3,,,,,,,0,1,M-512
M-512_15,2021,1,0,0,1,1,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-512
M-512_15,2022,2,0,0,2,4,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-512
M-512_15,2023,1,0,0,1,1,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-512
M-512_16,2016,1,0,0,1,1,,,,,,,0,1,M-512
M-512_16,2017,1,0,0,1,1,,,,,,,0,1,M-512
M-512_16,2022,1,0,0,1,1,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-512
M-512_17,2016,1,0,0,1,1,,,,,,,0,1,M-512
M-512_17,2018,1,0,0,1,1,2020.0,737300.0,135.6300013563,115.68686854823271,281.89695580947927,397.583824357712,0,27,M-512
M-512_17,2020,1,0,0,1,1,,,,,,,0,1,M-512
M-512_17,2021,1,0,0,1,2,2134.0,778910.0,128.3845373663196,105.54620988064922,237.3122646538113,342.8584745344605,0,21,M-512
M-512_17,2022,1,0,0,1,1,1983.0,723795.0,138.16066703970046,71.37599441911213,97.7016555107621,169.0776499298742,0,21,M-512
M-512_17,2024,1,0,0,3,2,2267.0,827455.0,120.8524934890719,79.07698323958455,183.1540705009367,262.23105374052125,0,21,M-512
M-512_18,2016,1,0,0,1,1,,,,,,,0,1,M-512
M-512_18,2017,2,0,1,2,2,,,,,,,0,1,M-512
M-512_18,2018,1,0,0,2,2,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-512
M-512_18,2019,1,0,0,1,1,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-512
M-512_18,2021,2,0,0,2,3,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-512
M-512_18,2022,1,0,0,1,2,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-512
M-512_18,2023,1,0,0,1,2,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-512
M-512_18,2024,1,0,0,1,1,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-512
M-512_19,2016,1,0,0,1,1,,,,,,,0,1,M-512
M-512_19,2019,1,0,0,2,2,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-512
M-512_19,2020,1,0,0,1,1,,,,,,,0,1,M-512
M-512_19,2023,1,0,0,1,1,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-512
M-512_2,2016,2,0,0,3,3,,,,,,,0,1,M-512
M-512_2,2017,1,0,0,1,1,,,,,,,0,1,M-512
M-512_2,2019,1,0,1,1,1,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-512
M-512_2,2020,2,0,0,2,2,,,,,,,0,1,M-512
M-512_2,2021,1,0,0,1,1,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-512
M-512_21,2016,1,0,0,1,1,,,,,,,0,1,M-512
M-512_3,2018,1,0,0,1,1,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-512
M-512_3,2019,1,0,0,1,1,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-512
M-512_3,2020,3,0,0,3,3,,,,,,,0,1,M-512
M-512_3,2021,3,1,0,3,4,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-512
M-512_3,2022,1,0,0,1,1,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-512
M-512_3,2024,1,0,1,1,1,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-512
M-512_4,2016,2,0,1,2,2,,,,,,,0,1,M-512
M-512_4,2017,1,0,0,2,2,,,,,,,0,1,M-512
M-512_4,2018,1,0,0,1,1,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-512
M-512_4,2019,2,0,0,2,2,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-512
M-512_4,2023,1,0,1,1,1,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-512
M-512_5,2016,2,0,0,2,2,,,,,,,0,1,M-512
M-512_5,2018,1,0,0,2,1,2339.0,853735.0,117.13236542955367,115.68686854823271,281.89695580947927,397.583824357712,0,30,M-512
M-512_5,2023,1,0,0,1,1,2184.0,797160.0,125.44533092478297,76.29327711292254,117.44156197232847,193.734839085251,0,24,M-512
M-512_6,2017,1,0,0,1,1,,,,,,,0,1,M-512
M-512_6,2020,1,0,0,1,2,,,,,,,0,1,M-512
M-512_6,2021,1,0,0,1,1,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-512
M-512_7,2017,1,0,0,1,1,,,,,,,0,1,M-512
M-512_7,2020,1,0,0,1,1,,,,,,,0,1,M-512
M-512_7,2022,1,0,0,1,1,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-512
M-512_8,2022,1,0,0,1,1,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-512
M-512_9,2019,1,0,0,2,2,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-512
M-512_9,2022,1,0,0,1,1,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-512
M-513_0,2016,2,0,0,2,4,,,,,,,0,1,M-513
M-513_0,2017,1,0,0,1,1,,,,,,,0,1,M-513
M-513_0,2021,1,1,0,1,1,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-513
M-513_1,2016,4,0,1,4,7,,,,,,,0,1,M-513
M-513_1,2017,3,0,1,6,5,,,,,,,0,1,M-513
M-513_1,2018,2,0,0,2,2,23956.0,8743940.0,22.872984032369846,115.68686854823271,281.89695580947927,397.583824357712,0,105,M-513
M-513_1,2019,2,0,0,2,3,22365.0,8163225.0,24.500120969347282,88.56992570684956,217.4020087535106,305.97193446036016,0,94,M-513
M-513_1,2021,1,0,0,1,2,22863.0,8344995.0,11.983230667004593,105.54620988064922,237.3122646538113,342.8584745344605,0,136,M-513
M-513_1,2022,1,0,0,1,2,21757.0,7941305.0,12.592388782448225,71.37599441911213,97.7016555107621,169.0776499298742,0,142,M-513
M-513_1,2024,2,0,0,3,5,20702.0,7556230.0,26.46822555692455,79.07698323958455,183.1540705009367,262.23105374052125,0,84,M-513
M-513_10,2016,1,0,0,1,1,,,,,,,0,1,M-513
M-513_10,2019,1,0,0,3,1,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-513
M-513_10,2021,1,0,1,1,1,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-513
M-513_10,2023,1,0,0,1,2,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-513
M-513_11,2017,1,0,1,2,1,,,,,,,0,1,M-513
M-513_11,2018,2,0,1,3,3,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-513
M-513_11,2019,1,0,0,1,1,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-513
M-513_11,2021,1,0,0,4,2,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-513
M-513_11,2023,1,0,0,1,1,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-513
M-513_12,2016,2,0,0,2,3,,,,,,,0,1,M-513
M-513_12,2017,1,0,1,3,2,,,,,,,0,1,M-513
M-513_12,2018,3,0,0,3,4,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-513
M-513_12,2019,2,0,0,2,3,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-513
M-513_12,2022,1,0,0,1,2,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-513
M-513_13,2016,3,1,0,6,4,,,,,,,0,1,M-513
M-513_13,2024,1,0,1,2,1,4513.0,1647245.0,60.707423607295816,79.07698323958455,183.1540705009367,262.23105374052125,0,42,M-513
M-513_14,2016,1,0,0,1,1,,,,,,,0,1,M-513
M-513_14,2019,1,1,0,1,1,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-513
M-513_14,2020,1,0,0,1,1,,,,,,,0,1,M-513
M-513_14,2021,1,0,0,1,1,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-513
M-513_14,2023,2,0,0,4,4,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-513
M-513_15,2017,1,0,0,1,1,,,,,,,0,1,M-513
M-513_15,2018,2,0,0,3,3,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-513
M-513_15,2023,1,0,0,3,2,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-513
M-513_15,2024,1,0,0,1,2,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-513
M-513_16,2018,2,0,0,2,2,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-513
M-513_16,2019,2,0,0,2,2,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-513
M-513_16,2020,1,0,0,1,2,,,,,,,0,1,M-513
M-513_16,2023,1,0,0,1,1,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-513
M-513_2,2016,1,0,0,1,2,,,,,,,0,1,M-513
M-513_2,2018,3,0,0,3,4,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-513
M-513_2,2019,1,0,0,2,1,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-513
M-513_2,2020,1,0,0,1,1,,,,,,,0,1,M-513
M-513_2,2021,1,0,0,1,1,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-513
M-513_2,2023,1,0,0,1,1,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-513
M-513_2,2024,1,0,0,1,2,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-513
M-513_3,2016,1,0,0,1,1,,,,,,,0,1,M-513
M-513_3,2017,2,0,1,5,5,,,,,,,0,1,M-513
M-513_3,2018,1,0,0,1,2,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-513
M-513_3,2019,2,0,0,2,2,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-513
M-513_3,2020,4,0,0,4,6,,,,,,,0,1,M-513
M-513_3,2021,1,0,1,1,3,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-513
M-513_3,2022,2,0,0,9,5,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-513
M-513_3,2023,2,0,0,2,2,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-513
M-513_3,2024,1,0,0,1,2,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-513
M-513_4,2016,2,0,0,2,2,,,,,,,0,1,M-513
M-513_4,2017,2,0,0,2,3,,,,,,,0,1,M-513
M-513_4,2019,2,0,1,2,4,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-513
M-513_4,2020,1,0,0,2,3,,,,,,,0,1,M-513
M-513_4,2022,1,0,0,2,3,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-513
M-513_5,2017,1,0,0,3,2,,,,,,,0,1,M-513
M-513_5,2018,1,0,0,1,2,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-513
M-513_5,2019,1,0,0,1,2,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-513
M-513_5,2021,2,0,0,3,4,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-513
M-513_5,2022,3,1,0,5,4,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-513
M-513_5,2023,2,0,0,2,4,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-513
M-513_5,2024,1,0,1,1,1,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-513
M-513_6,2016,3,0,0,3,4,,,,,,,0,1,M-513
M-513_6,2017,3,0,0,3,6,,,,,,,0,1,M-513
M-513_6,2019,2,0,0,4,4,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-513
M-513_6,2020,3,0,0,3,6,,,,,,,0,1,M-513
M-513_6,2021,4,0,0,4,8,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-513
M-513_6,2022,1,0,0,1,2,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-513
M-513_6,2023,3,0,1,3,6,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-513
M-513_6,2024,1,0,1,1,2,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-513
M-513_7,2016,4,0,0,6,7,,,,,,,0,1,M-513
M-513_7,2017,7,0,0,8,13,,,,,,,0,1,M-513
M-513_7,2018,5,0,0,7,11,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-513
M-513_7,2019,5,0,1,6,9,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-513
M-513_7,2020,3,0,0,3,5,,,,,,,0,1,M-513
M-513_7,2021,6,0,0,6,12,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-513
M-513_7,2022,2,0,0,2,4,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-513
M-513_7,2023,2,0,0,2,3,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-513
M-513_7,2024,3,0,0,4,5,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-513
M-513_8,2017,1,0,0,3,2,,,,,,,0,1,M-513
M-513_8,2018,2,0,0,2,4,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-513
M-513_8,2021,1,0,0,1,3,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-513
M-513_8,2023,1,0,0,1,1,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-513
M-513_8,2024,1,0,0,1,2,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-513
M-513_9,2016,2,0,0,2,3,,,,,,,0,1,M-513
M-513_9,2017,8,0,0,9,16,,,,,,,0,1,M-513
M-513_9,2018,7,0,0,12,16,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-513
M-513_9,2019,7,0,0,8,14,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-513
M-513_9,2020,5,0,0,6,9,,,,,,,0,1,M-513
M-513_9,2023,2,0,0,2,4,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-513
M-513_9,2024,1,0,0,2,2,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-513
M-515_0,2016,1,0,0,1,2,,,,,,,0,1,M-515
M-516_0,2016,4,0,1,7,7,,,,,,,0,1,M-516
M-516_0,2017,5,0,0,6,9,,,,,,,0,1,M-516
M-516_0,2019,1,0,0,1,2,24343.0,8885195.0,11.254677021719838,88.56992570684956,217.4020087535106,305.97193446036016,0,125,M-516
M-516_0,2020,1,0,0,1,2,,,,,,,0,1,M-516
M-516_0,2021,1,0,0,1,2,19366.0,7068590.0,14.14709298459806,105.54620988064922,237.3122646538113,342.8584745344605,0,129,M-516
M-516_0,2022,2,0,0,5,5,20017.0,7306205.0,27.37399238044922,71.37599441911213,97.7016555107621,169.0776499298742,0,98,M-516
M-516_0,2023,3,0,0,3,6,20371.0,7435415.0,40.34744530063218,76.29327711292254,117.44156197232847,193.734839085251,0,68,M-516
M-516_0,2024,3,0,0,3,4,20854.0,7611710.0,39.41295714103664,79.07698323958455,183.1540705009367,262.23105374052125,0,61,M-516
M-516_1,2018,1,0,0,1,2,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-516
M-516_1,2019,3,0,1,3,6,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-516
M-516_1,2021,1,0,0,1,2,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-516
M-516_1,2023,1,0,0,1,2,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-516
M-516_1,2024,1,0,0,1,2,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-516
M-516_100,2019,1,0,0,1,2,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-516
M-516_2,2017,1,0,0,2,2,,,,,,,0,1,M-516
M-516_2,2018,1,0,0,1,1,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-516
M-516_2,2019,1,0,0,1,2,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-516
M-516_2,2023,1,0,0,1,2,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-516
M-516_3,2019,1,0,0,1,1,6753.0,2464845.0,40.57050240481653,88.56992570684956,217.4020087535106,305.97193446036016,0,61,M-516
M-516_4,2016,4,0,0,6,7,,,,,,,0,1,M-516
M-516_4,2018,1,0,0,1,1,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-516
M-516_4,2019,2,0,0,4,3,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-516
M-516_4,2020,1,0,0,1,2,,,,,,,0,1,M-516
M-516_4,2021,1,0,0,1,2,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-516
M-516_4,2022,1,0,0,1,2,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-516
M-516_4,2023,1,0,0,1,2,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-516
M-519_0,2023,1,0,0,3,3,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-519
M-519_1,2020,2,0,0,3,3,,,,,,,0,1,M-519
M-519_1,2021,1,0,0,1,2,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-519
M-519_2,2018,1,0,0,1,2,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-519
M-519_2,2019,3,0,0,5,6,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-519
M-519_2,2022,3,0,0,5,6,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-519
M-519_2,2023,1,0,0,1,1,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-519
M-519_3,2017,2,0,0,2,4,,,,,,,0,1,M-519
M-519_3,2018,1,0,0,1,2,8504.0,3103960.0,32.21691001172695,115.68686854823271,281.89695580947927,397.583824357712,0,83,M-519
M-519_3,2021,1,0,0,2,2,7625.0,2783125.0,35.93083314619358,105.54620988064922,237.3122646538113,342.8584745344605,0,78,M-519
M-519_3,2024,1,0,0,1,2,8654.0,3158710.0,31.65849349892836,79.07698323958455,183.1540705009367,262.23105374052125,0,74,M-519
M-519_32,2023,1,0,0,2,3,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-519
M-519_4,2016,2,0,0,2,2,,,,,,,0,1,M-519
M-519_4,2019,1,0,0,2,2,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-519
M-519_4,2020,1,0,0,2,1,,,,,,,0,1,M-519
M-519_4,2023,1,0,0,1,2,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-519
M-519_5,2017,1,0,0,1,1,,,,,,,0,1,M-519
M-519_5,2019,2,0,0,3,2,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-519
M-519_5,2021,1,0,0,1,1,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-519
M-519_5,2023,1,0,0,2,2,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-519
M-519_5,2024,1,0,0,1,1,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-519
M-521_0,2022,1,0,0,1,2,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-521
M-521_1,2016,2,0,2,2,2,,,,,,,0,1,M-521
M-521_1,2017,1,0,0,2,1,,,,,,,0,1,M-521
M-521_1,2019,3,0,0,3,3,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-521
M-521_1,2020,1,0,0,1,1,,,,,,,0,1,M-521
M-521_1,2021,1,0,0,1,1,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-521
M-521_1,2024,2,0,0,2,3,4005.0,1461825.0,136.81528226702923,79.07698323958455,183.1540705009367,262.23105374052125,0,18,M-521
M-521_10,2023,1,0,0,3,3,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-521
M-521_11,2017,1,0,1,1,1,,,,,,,0,1,M-521
M-521_11,2021,1,0,0,1,1,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-521
M-521_12,2016,2,0,0,2,2,,,,,,,0,1,M-521
M-521_12,2018,1,0,0,1,1,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-521
M-521_12,2023,2,0,0,2,2,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-521
M-521_12,2024,2,0,1,2,2,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-521
M-521_13,2018,1,0,0,1,1,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-521
M-521_13,2019,1,0,0,1,1,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-521
M-521_13,2023,2,0,0,2,2,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-521
M-521_13,2024,4,0,1,4,5,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-521
M-521_14,2017,1,1,0,4,2,,,,,,,0,1,M-521
M-521_14,2018,1,1,0,1,1,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-521
M-521_14,2019,1,0,1,1,1,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-521
M-521_14,2020,1,0,0,1,1,,,,,,,0,1,M-521
M-521_14,2021,2,0,2,2,4,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-521
M-521_15,2024,1,0,1,3,7,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-521
M-521_16,2024,1,0,0,1,1,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-521
M-521_17,2017,1,0,0,1,1,,,,,,,0,1,M-521
M-521_17,2021,1,0,0,1,2,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-521
M-521_17,2022,1,0,0,1,2,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-521
M-521_17,2024,1,0,0,1,1,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-521
M-521_18,2019,1,0,0,1,1,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-521
M-521_18,2022,2,0,0,2,2,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-521
M-521_18,2024,1,0,1,1,1,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-521
M-521_19,2020,1,0,0,2,1,,,,,,,0,1,M-521
M-521_2,2016,1,0,0,1,1,,,,,,,0,1,M-521
M-521_2,2021,2,0,0,2,2,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-521
M-521_20,2017,1,0,0,1,1,,,,,,,0,1,M-521
M-521_20,2020,5,0,0,5,8,,,,,,,0,1,M-521
M-521_20,2021,1,0,0,2,1,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-521
M-521_20,2022,1,0,0,1,2,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-521
M-521_20,2024,3,0,0,4,3,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-521
M-521_21,2020,1,0,1,1,2,,,,,,,0,1,M-521
M-521_21,2022,1,0,1,2,2,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-521
M-521_21,2024,1,0,0,1,1,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-521
M-521_23,2019,1,0,0,1,1,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-521
M-521_23,2024,1,0,0,1,1,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-521
M-521_24,2023,1,0,1,1,1,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-521
M-521_24,2024,1,0,0,1,1,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-521
M-521_25,2016,2,0,0,3,2,,,,,,,0,1,M-521
M-521_25,2021,1,0,0,1,1,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-521
M-521_25,2022,1,1,0,1,1,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-521
M-521_25,2023,1,0,0,1,2,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-521
M-521_26,2016,2,1,0,2,3,,,,,,,0,1,M-521
M-521_26,2017,3,0,0,3,4,,,,,,,0,1,M-521
M-521_26,2018,1,1,0,2,2,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-521
M-521_26,2019,1,0,0,1,1,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-521
M-521_26,2020,1,1,0,1,2,,,,,,,0,1,M-521
M-521_27,2016,2,0,0,4,5,,,,,,,0,1,M-521
M-521_27,2017,2,0,2,3,5,,,,,,,0,1,M-521
M-521_27,2019,4,0,1,6,5,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-521
M-521_27,2020,1,0,0,2,1,,,,,,,0,1,M-521
M-521_27,2021,1,0,0,1,1,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-521
M-521_27,2022,5,0,2,7,5,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-521
M-521_27,2024,4,0,2,7,5,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-521
M-521_28,2018,1,0,0,1,1,1111.0,405515.0,246.60000246600003,115.68686854823271,281.89695580947927,397.583824357712,0,15,M-521
M-521_28,2021,2,0,1,2,2,1129.0,412085.0,485.3367630464589,105.54620988064922,237.3122646538113,342.8584745344605,1,9,M-521
M-521_28,2023,1,0,0,2,1,1044.0,381060.0,262.4258646932242,76.29327711292254,117.44156197232847,193.734839085251,1,8,M-521
M-521_28,2024,2,0,1,2,2,1047.0,382155.0,523.3478562363439,79.07698323958455,183.1540705009367,262.23105374052125,1,5,M-521
M-521_29,2018,1,0,0,1,1,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-521
M-521_3,2018,1,0,0,1,1,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-521
M-521_3,2022,1,0,0,2,1,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-521
M-521_3,2023,1,0,0,2,1,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-521
M-521_3,2024,2,0,1,3,3,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-521
M-521_4,2017,4,0,1,6,5,,,,,,,0,1,M-521
M-521_4,2019,1,0,0,1,1,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-521
M-521_4,2020,2,0,0,3,3,,,,,,,0,1,M-521
M-521_4,2021,2,0,0,2,2,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-521
M-521_4,2022,4,0,0,7,5,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-521
M-521_4,2024,1,0,0,1,1,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-521
M-521_5,2021,1,0,0,1,1,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-521
