CARRETERA,total_accidents,total_fatal_30d,total_serious_30d,total_victims_30d,total_bad_surface,total_proxy_substance,n_TCA_sections,ASI_pct,RCII_pct,RADAR_proxy_pct,dominant_cause
LA ILIADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA ISABELA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA JUNQUERA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA LAGUNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA LATINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA LOBERA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA LUNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA MACETA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA MARAÑOSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA MASO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA MATA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA MUÑOZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA NEVERA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA NEVERA (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA OROTAVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA PALMA (DE LA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA PARRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA PASA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA PAVERA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA PEDRIZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA PERDIZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA PEÑOTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA PICARA MOLINERA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA PINILLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA PONTEZUELA (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA POVEDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA PROVENZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA PUEBLANUEVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA PUERTA DE TOLEDO (MERCAMADRID),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA RABIDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA REGALADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA REINA DE AFRICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA RETUERTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA REVOLTOSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA RIOJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA RIOJA (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA RIVIERA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA ROBLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA RODA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA ROSA DEL AZAFRAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA SAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA SALLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA SERNA DEL MONTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA TABERNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA TABERNA DEL PUERTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA TACONA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA TORRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA VARGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA VEGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA VERBENA DE LA PALOMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA VIOLETERA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA ZARANGUILLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LA ZUBIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LABAJOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LABAJOS (LOS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LABASTIDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LABERINTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LABERINTO DE AMOR (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LABORAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LABORATORIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LABORES (LAS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LABRADOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LABRADOR (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LABRADORA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LABRADORES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LABRADORES (DE LOS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LABRANTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LABRANZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LACAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LACCOURREYE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LACEDON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LACEDON (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LACOMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LADERA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LADERA (DE LA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LADERA CERRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LADERA CORDELES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LADERA DE LAS SUERTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LADERA DE LOS ALMENDROS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LADERA DEL CHORRILLO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LADERA DEL TOMILLAR (LA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LADERA LOS VILLAREJOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LADERAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LADERAS (DE LAS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LADERAS (LAS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LADRONERA (DE LA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGAR (EL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGARTERA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGARTIJO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGASCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO AZUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO BALATON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO BAÑOLAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO CALAFATE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO CARUCEDO (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO CHICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO COMO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO CONSTANZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO DE BAÑOLAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO DE LOS CISNES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO DE SANABRIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO DEL RETIRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO ENARA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO ENOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO ERCINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO ERIE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO EYRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO FERTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO GARDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO GRANDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO ISEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO LEMAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO MARACAIBO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO MAYARA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO MAYOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO MENOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO MICHIGAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO MIRIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO NICARAGUA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO ONTARIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO PURPURA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO SALADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO SAN MARTIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO SAN MAURICIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO SANABRIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO TIBERIADES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO TITICACA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO VAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGO VICTORIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGOS (DE LOS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGOS DE COVADONGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGUARDIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGUNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGUNA (DE LA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGUNA (LA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGUNA ALTA (LA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGUNA BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGUNA DALGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGUNA DE ANTELA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGUNA DE CAMEROS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGUNA DE JOATZEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGUNA DE LA JANDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGUNA DE LOS PAJAROS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGUNA DE PEÑALARA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGUNA DE SAN JUAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGUNA DE SANTIAGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGUNA DE VILLAFRANCA DE LOS CABALLEROS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGUNA DEL MARQUESADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGUNA GRANDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGUNA NEGRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGUNA RODRIGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGUNAS (DE LAS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGUNAS DE NEILA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGUNAS DE RUIDERA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGUNAS DE RUIDERA (DE LAS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAGUNAZOS (DE LOS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAIN CALVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAKME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LALIN (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAMAS (DE LAS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAMBERTIANA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAMBERTIANAS (DE LAS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAMIACO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAMPARA (LA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAMPARAS (LAS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LANCEROS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LANCHA GRANDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LANCHA MAJALCIELO (DE LA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LANCHA VARILLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LANCHAR (EL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LANCHAR DE LOSA MORILLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LANCHAREJOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LANCHARES (DE LOS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LANCHAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LANCHAS (DE LAS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LANCHAS (LAS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LANCHAS PINO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LANCHERAS (DE LAS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LANCHUELA (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LANCHUELA (LA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LANGREO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LANJARON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LANUZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LANZ IBERICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LANZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LANZA EN ASTILLERO (DE LA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LANZADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LANZAHITA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LANZAHITA (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LANZAROTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LANZAROTE (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LANZAROTE DEL LAGO (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAPISLAZULI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAPONIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LARANGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LARDERO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAREDO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAREDO (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LARGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LARGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LARGUERO (EL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LARISA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LARRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LARRA (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LARRANO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LARRANO 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LARTIGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS AGUILAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS BUITRERA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS CABEZADAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS CAMAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS CANALES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS CARRETAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS CAÑADAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS CERCAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS DEHESAS (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS DEHESILLAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS ENCINILLAS (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS ERAS REN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS FUERZAS ARMADAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS JARAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS LABRANTIAS (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS LETRAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS MATAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS MENINAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS MINGUERAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS NAVAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS NAVAS DE BUITRAGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS PALMERAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS PEDRIZAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS PEDROÑERAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS PEÑUELAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS POZAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS ROZAS DE MADRID (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS SANTERAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS SUERTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS TAJAS (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS ULAGAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS VAQUERAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS VEGAS DEL TAJO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS VIÑAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAS ZARZAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LASARTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LASO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LASTRA (LA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LASTRAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LATERAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LATIGOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LATON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LATONEROS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAUD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAURA ESQUIVEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAURA GARCIA NOBLEJAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAUREANO LEONOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAUREANO MONTERO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAUREL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAUREL (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAURELES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAURELES (LOS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAURIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAURISILVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAURO (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAUSANA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAVADERO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAVADERO (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAVADERO VIEJO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAVADEROS (LOS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAVANDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAVANDERAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAVANDERAS (LAS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAVANDERAS DEL MANZANARES (DE LAS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAVAPIES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAVAPIES (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAVIANA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAVOISIER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAZAGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAZAREJO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAZARETO (EL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAZCANO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAZO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LAZO (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LE PECQ (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEALTAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEALTAD (DE LA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEANDRO FERNANDEZ MORATIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEANDRO RUBIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEANDRO SILVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEBRELES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEBRILLO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LECES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LECHUGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LECHUGA (DE LA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LECUMBERRI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEDESMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEGANES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEGANES (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEGANITOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEGANITOS (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEGAZPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEGAZPI (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEGIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEGIONARIO POETA QUEIXA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEGIOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEGIOS (LOS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEGUARIO (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEHENDAKARI AGUIRRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEIBNIZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEIRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEIRIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEITARIEGOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEITARIEGOS (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEIZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEIZARAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LELE DEL POZO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEMAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LENA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LENCEROS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LENGUA ESPAÑOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LENGUAJE (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LENGUAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LENTISCO (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEON (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEON BONNAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
LEON FELIPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
