SECCION_ID,CARRETERA,YEAR,n_accidents,n_fatal_30d,n_serious_30d,n_victims_30d,ASI_pct
M-111_11,M-111,2024,1,0,0,1,0.0
M-111_12,M-111,2016,1,0,0,1,0.0
M-111_13,M-111,2021,1,0,0,1,0.0
M-111_14,M-111,2016,1,0,0,1,0.0
M-111_14,M-111,2017,1,2,3,5,100.0
M-111_14,M-111,2019,1,0,0,1,0.0
M-111_14,M-111,2020,1,0,0,1,0.0
M-111_14,M-111,2021,1,0,1,1,100.0
M-111_14,M-111,2022,3,0,0,3,0.0
M-111_14,M-111,2024,1,0,0,1,0.0
M-111_15,M-111,2016,1,0,0,1,0.0
M-111_15,M-111,2017,1,0,0,1,0.0
M-111_15,M-111,2018,3,0,1,3,33.3333
M-111_15,M-111,2019,1,0,0,2,0.0
M-111_15,M-111,2020,3,0,0,3,0.0
M-111_15,M-111,2021,1,0,0,4,0.0
M-111_15,M-111,2022,1,0,0,1,0.0
M-111_15,M-111,2023,3,0,0,4,0.0
M-111_15,M-111,2024,2,0,0,3,0.0
M-111_16,M-111,2017,1,0,0,2,0.0
M-111_16,M-111,2019,2,0,0,2,0.0
M-111_16,M-111,2020,1,0,0,6,0.0
M-111_16,M-111,2021,1,0,0,2,0.0
M-111_16,M-111,2022,1,0,0,1,0.0
M-111_17,M-111,2017,1,1,0,1,100.0
M-111_17,M-111,2022,2,0,1,3,33.3333
M-111_17,M-111,2024,1,0,0,1,0.0
M-111_18,M-111,2017,2,0,0,3,0.0
M-111_18,M-111,2018,2,0,0,3,0.0
M-111_18,M-111,2019,2,0,0,3,0.0
M-111_18,M-111,2022,1,0,1,3,33.3333
M-111_18,M-111,2023,3,0,0,4,0.0
M-111_18,M-111,2024,1,0,1,3,33.3333
M-111_19,M-111,2016,1,0,0,1,0.0
M-111_19,M-111,2018,3,0,0,3,0.0
M-111_19,M-111,2019,1,1,0,3,33.3333
M-111_19,M-111,2024,1,0,0,1,0.0
M-111_2,M-111,2016,1,0,0,2,0.0
M-111_2,M-111,2017,1,0,0,1,0.0
M-111_2,M-111,2019,2,0,0,2,0.0
M-111_2,M-111,2021,1,0,0,1,0.0
M-111_20,M-111,2016,2,0,0,2,0.0
M-111_20,M-111,2017,1,0,2,4,50.0
M-111_20,M-111,2019,1,0,0,1,0.0
M-111_20,M-111,2022,1,0,0,2,0.0
M-111_20,M-111,2023,3,0,1,3,33.3333
M-111_20,M-111,2024,1,0,0,1,0.0
M-111_21,M-111,2018,2,0,1,2,50.0
M-111_21,M-111,2019,2,0,0,2,0.0
M-111_21,M-111,2020,1,1,0,1,100.0
M-111_21,M-111,2022,2,0,0,4,0.0
M-111_21,M-111,2023,1,0,0,2,0.0
M-111_21,M-111,2024,1,0,2,2,100.0
M-111_22,M-111,2016,1,0,1,1,100.0
M-111_22,M-111,2017,1,1,0,1,100.0
M-111_22,M-111,2018,1,0,0,1,0.0
M-111_22,M-111,2019,1,0,0,2,0.0
M-111_22,M-111,2020,1,0,0,1,0.0
M-111_22,M-111,2021,2,0,0,4,0.0
M-111_22,M-111,2023,1,0,0,4,0.0
M-111_22,M-111,2024,1,0,0,1,0.0
M-111_23,M-111,2019,1,0,0,2,0.0
M-111_23,M-111,2021,2,0,2,3,66.6667
M-111_23,M-111,2023,1,0,1,1,100.0
M-111_23,M-111,2024,1,0,1,1,100.0
M-111_24,M-111,2019,4,0,0,6,0.0
M-111_24,M-111,2022,1,0,0,1,0.0
M-111_24,M-111,2024,1,0,0,1,0.0
M-111_3,M-111,2019,2,0,0,2,0.0
M-111_4,M-111,2016,2,0,0,3,0.0
M-111_4,M-111,2023,1,0,0,2,0.0
M-111_5,M-111,2021,1,0,0,1,0.0
M-111_6,M-111,2016,2,0,0,3,0.0
M-111_6,M-111,2020,2,0,0,2,0.0
M-111_6,M-111,2021,2,0,0,5,0.0
M-111_6,M-111,2022,1,0,0,1,0.0
M-111_7,M-111,2023,1,0,0,1,0.0
M-111_8,M-111,2016,1,0,1,1,100.0
M-111_8,M-111,2017,1,0,0,1,0.0
M-111_8,M-111,2021,1,0,0,1,0.0
M-111_9,M-111,2016,2,1,0,5,20.0
M-111_9,M-111,2017,2,1,0,4,25.0
M-111_9,M-111,2018,1,0,0,1,0.0
M-111_9,M-111,2021,1,0,0,1,0.0
M-111_9,M-111,2022,1,0,0,2,0.0
M-111_9,M-111,2023,2,0,0,3,0.0
M-112_1,M-112,2018,1,1,1,3,66.6667
M-112_1,M-112,2022,1,0,1,1,100.0
M-112_2,M-112,2020,1,0,0,1,0.0
M-113_0,M-113,2016,1,0,0,2,0.0
M-113_0,M-113,2017,3,0,0,4,0.0
M-113_0,M-113,2018,2,0,0,3,0.0
M-113_0,M-113,2021,1,0,0,1,0.0
M-113_0,M-113,2024,2,0,0,2,0.0
M-113_1,M-113,2016,2,0,0,3,0.0
M-113_1,M-113,2017,3,0,0,6,0.0
M-113_1,M-113,2020,1,0,0,1,0.0
M-113_1,M-113,2021,1,0,0,1,0.0
M-113_1,M-113,2022,2,0,0,3,0.0
M-113_1,M-113,2023,1,0,0,2,0.0
M-113_10,M-113,2017,3,0,0,5,0.0
M-113_10,M-113,2018,2,0,0,2,0.0
M-113_10,M-113,2019,2,0,0,2,0.0
M-113_10,M-113,2020,3,0,0,6,0.0
M-113_10,M-113,2021,2,0,0,2,0.0
M-113_10,M-113,2022,4,0,0,5,0.0
M-113_10,M-113,2023,1,0,0,1,0.0
M-113_10,M-113,2024,1,0,0,1,0.0
M-113_11,M-113,2021,2,1,0,2,50.0
M-113_12,M-113,2017,1,0,0,1,0.0
M-113_12,M-113,2019,1,0,2,4,50.0
M-113_12,M-113,2022,1,0,1,2,50.0
M-113_13,M-113,2021,1,1,0,2,50.0
M-113_14,M-113,2019,1,0,0,1,0.0
M-113_14,M-113,2020,2,0,1,2,50.0
M-113_14,M-113,2022,1,0,0,1,0.0
M-113_15,M-113,2020,1,0,0,2,0.0
M-113_16,M-113,2018,1,0,0,1,0.0
M-113_17,M-113,2017,1,0,0,1,0.0
M-113_17,M-113,2019,1,0,0,1,0.0
M-113_17,M-113,2020,2,0,2,4,50.0
M-113_18,M-113,2017,2,1,0,2,50.0
M-113_18,M-113,2020,1,0,0,1,0.0
M-113_18,M-113,2022,1,0,1,2,50.0
M-113_18,M-113,2023,1,0,0,1,0.0
M-113_2,M-113,2016,2,0,0,2,0.0
M-113_2,M-113,2017,3,0,0,3,0.0
M-113_2,M-113,2018,3,0,0,5,0.0
M-113_2,M-113,2019,5,1,0,5,20.0
M-113_2,M-113,2020,2,0,0,2,0.0
M-113_2,M-113,2021,1,0,0,1,0.0
M-113_2,M-113,2023,1,0,0,1,0.0
M-113_2,M-113,2024,1,0,0,1,0.0
M-113_20,M-113,2017,1,0,0,1,0.0
M-113_20,M-113,2022,2,1,0,3,33.3333
M-113_23,M-113,2019,1,0,0,1,0.0
M-113_24,M-113,2023,1,0,0,1,0.0
M-113_25,M-113,2018,1,0,0,2,0.0
M-113_27,M-113,2017,1,2,0,2,100.0
M-113_27,M-113,2019,1,0,0,1,0.0
M-113_27,M-113,2020,1,1,0,1,100.0
M-113_3,M-113,2016,1,0,0,1,0.0
M-113_3,M-113,2017,1,0,0,2,0.0
M-113_3,M-113,2023,1,0,0,1,0.0
M-113_4,M-113,2016,2,0,0,6,0.0
M-113_4,M-113,2019,1,0,0,1,0.0
M-113_4,M-113,2021,1,0,0,4,0.0
M-113_4,M-113,2022,1,0,0,1,0.0
M-113_4,M-113,2023,1,0,0,1,0.0
M-113_4,M-113,2024,1,0,1,3,33.3333
M-113_5,M-113,2019,3,1,1,3,66.6667
M-113_5,M-113,2022,1,0,0,1,0.0
M-113_5,M-113,2023,1,0,0,1,0.0
M-113_6,M-113,2017,1,0,0,1,0.0
M-113_6,M-113,2019,1,0,0,2,0.0
M-113_6,M-113,2022,1,1,0,2,50.0
M-113_6,M-113,2023,1,0,0,1,0.0
M-113_6,M-113,2024,1,0,0,1,0.0
M-113_7,M-113,2016,3,0,0,4,0.0
M-113_7,M-113,2021,2,0,0,3,0.0
M-113_8,M-113,2016,1,0,0,1,0.0
M-113_8,M-113,2017,1,0,0,1,0.0
M-113_8,M-113,2018,1,0,1,1,100.0
M-113_8,M-113,2020,1,0,0,1,0.0
M-113_8,M-113,2021,2,0,0,2,0.0
M-113_8,M-113,2023,1,0,0,1,0.0
M-113_8,M-113,2024,1,0,0,1,0.0
M-113_9,M-113,2016,1,0,0,1,0.0
M-113_9,M-113,2017,3,0,0,4,0.0
M-113_9,M-113,2018,2,0,0,2,0.0
M-113_9,M-113,2019,3,0,0,4,0.0
M-113_9,M-113,2020,1,0,0,1,0.0
M-113_9,M-113,2021,4,0,0,6,0.0
M-113_9,M-113,2022,2,0,0,2,0.0
M-113_9,M-113,2023,4,0,0,6,0.0
M-113_9,M-113,2024,1,0,0,1,0.0
M-114_0,M-114,2019,1,0,0,1,0.0
M-114_1,M-114,2019,1,0,0,1,0.0
M-114_1,M-114,2020,1,0,0,1,0.0
M-114_2,M-114,2017,1,0,0,1,0.0
M-114_3,M-114,2017,1,0,0,1,0.0
M-114_4,M-114,2016,1,0,0,1,0.0
M-114_4,M-114,2020,1,0,0,1,0.0
M-114_4,M-114,2021,1,0,0,1,0.0
M-115_1,M-115,2016,1,0,0,1,0.0
M-115_1,M-115,2021,1,0,0,1,0.0
M-115_1,M-115,2022,1,0,1,1,100.0
M-115_1,M-115,2023,1,0,0,1,0.0
M-115_3,M-115,2016,1,0,1,1,100.0
M-115_3,M-115,2018,3,1,1,4,50.0
M-115_3,M-115,2019,2,0,0,2,0.0
M-115_3,M-115,2021,1,0,0,1,0.0
M-115_3,M-115,2022,1,0,0,1,0.0
M-115_3,M-115,2023,1,0,0,1,0.0
M-115_4,M-115,2017,2,0,0,6,0.0
M-115_4,M-115,2023,1,0,0,1,0.0
M-115_5,M-115,2019,1,0,0,1,0.0
M-116_0,M-116,2016,1,0,0,1,0.0
M-116_0,M-116,2018,3,0,1,3,33.3333
M-116_0,M-116,2020,1,0,0,2,0.0
M-116_0,M-116,2021,2,0,0,3,0.0
M-116_0,M-116,2022,1,0,0,1,0.0
M-116_0,M-116,2023,1,0,0,1,0.0
M-116_1,M-116,2016,1,0,0,1,0.0
M-116_1,M-116,2023,1,0,0,4,0.0
M-116_2,M-116,2021,1,0,0,2,0.0
M-116_2,M-116,2023,1,0,0,1,0.0
M-116_2,M-116,2024,1,0,1,1,100.0
M-116_3,M-116,2016,1,0,0,1,0.0
M-116_3,M-116,2017,1,0,0,1,0.0
M-116_4,M-116,2019,1,0,0,1,0.0
M-116_4,M-116,2024,1,0,0,1,0.0
M-116_5,M-116,2017,1,0,2,4,50.0
M-116_5,M-116,2021,1,0,0,1,0.0
M-116_7,M-116,2022,2,0,0,3,0.0
M-116_7,M-116,2023,1,1,1,2,100.0
M-116_8,M-116,2016,1,0,0,1,0.0
M-116_8,M-116,2017,1,0,0,1,0.0
M-116_8,M-116,2021,1,0,0,1,0.0
M-116_8,M-116,2023,1,0,0,1,0.0
M-116_9,M-116,2024,1,0,0,1,0.0
M-117_0,M-117,2017,1,0,0,1,0.0
M-117_0,M-117,2019,2,0,0,4,0.0
M-117_0,M-117,2021,1,0,0,1,0.0
M-117_1,M-117,2016,1,0,0,1,0.0
M-117_1,M-117,2021,2,0,0,2,0.0
M-117_1,M-117,2022,1,0,0,1,0.0
M-117_2,M-117,2016,1,0,0,2,0.0
M-117_2,M-117,2018,2,0,0,3,0.0
M-117_2,M-117,2019,1,0,0,1,0.0
M-117_2,M-117,2022,1,0,0,1,0.0
M-117_2,M-117,2023,1,0,0,1,0.0
M-117_3,M-117,2016,1,0,0,1,0.0
M-117_3,M-117,2018,1,1,0,1,100.0
M-117_3,M-117,2023,1,1,0,2,50.0
M-117_4,M-117,2016,1,0,0,1,0.0
M-117_4,M-117,2017,5,0,0,6,0.0
M-117_4,M-117,2018,2,0,0,3,0.0
M-117_4,M-117,2022,1,0,0,2,0.0
M-117_4,M-117,2024,1,0,0,2,0.0
M-117_5,M-117,2016,3,0,0,6,0.0
M-117_5,M-117,2017,1,0,0,5,0.0
M-117_5,M-117,2018,3,0,0,5,0.0
M-117_5,M-117,2019,1,0,0,1,0.0
M-117_5,M-117,2021,1,0,0,2,0.0
M-117_5,M-117,2022,1,0,0,1,0.0
M-117_6,M-117,2016,1,0,0,1,0.0
M-117_6,M-117,2017,3,0,0,7,0.0
M-117_6,M-117,2019,2,1,0,8,12.5
M-117_6,M-117,2021,1,0,0,1,0.0
M-117_6,M-117,2023,1,0,0,1,0.0
M-117_6,M-117,2024,2,0,0,3,0.0
M-118_0,M-118,2017,1,0,0,1,0.0
M-118_0,M-118,2020,1,0,0,1,0.0
M-118_1,M-118,2016,1,0,1,1,100.0
M-118_1,M-118,2017,1,0,1,2,50.0
M-118_1,M-118,2021,1,0,0,2,0.0
M-118_1,M-118,2022,1,0,0,1,0.0
M-118_1,M-118,2024,1,0,0,1,0.0
M-118_2,M-118,2017,1,0,0,2,0.0
M-118_2,M-118,2019,1,0,1,1,100.0
M-118_2,M-118,2022,1,0,0,1,0.0
M-118_2,M-118,2023,2,0,0,2,0.0
M-118_3,M-118,2017,4,0,2,4,50.0
M-118_3,M-118,2022,1,0,0,1,0.0
M-118_4,M-118,2019,1,0,0,2,0.0
M-118_5,M-118,2024,1,0,0,1,0.0
M-118_6,M-118,2017,1,0,0,1,0.0
M-118_7,M-118,2021,1,0,0,1,0.0
M-118_7,M-118,2024,1,0,0,1,0.0
M-118_8,M-118,2020,1,0,0,1,0.0
M-118_8,M-118,2024,1,0,0,2,0.0
M-119_0,M-119,2016,2,0,1,3,33.3333
M-119_0,M-119,2017,1,0,0,1,0.0
M-119_0,M-119,2019,1,0,0,2,0.0
M-119_0,M-119,2020,1,0,0,1,0.0
M-119_0,M-119,2021,1,0,0,1,0.0
M-119_0,M-119,2022,2,0,0,2,0.0
M-119_0,M-119,2023,5,0,0,6,0.0
M-119_1,M-119,2016,3,0,1,7,14.2857
M-119_1,M-119,2017,1,0,0,3,0.0
M-119_1,M-119,2018,3,0,0,3,0.0
M-119_1,M-119,2019,1,0,0,2,0.0
M-119_1,M-119,2020,5,0,0,14,0.0
M-119_1,M-119,2021,3,0,0,3,0.0
M-119_1,M-119,2022,2,0,0,5,0.0
M-119_1,M-119,2023,1,0,0,1,0.0
M-119_1,M-119,2024,1,0,0,1,0.0
M-119_10,M-119,2022,1,0,0,1,0.0
M-119_11,M-119,2019,1,1,0,1,100.0
M-119_11,M-119,2020,2,0,0,3,0.0
M-119_11,M-119,2021,1,2,0,2,100.0
M-119_11,M-119,2023,1,0,0,1,0.0
M-119_12,M-119,2018,2,0,0,3,0.0
M-119_13,M-119,2016,1,0,0,1,0.0
M-119_13,M-119,2017,1,0,0,1,0.0
M-119_13,M-119,2021,1,0,0,1,0.0
M-119_13,M-119,2022,1,0,2,2,100.0
M-119_13,M-119,2023,2,0,0,2,0.0
M-119_14,M-119,2017,1,0,0,1,0.0
M-119_14,M-119,2018,2,0,0,2,0.0
M-119_14,M-119,2021,2,0,0,3,0.0
M-119_14,M-119,2023,1,0,0,1,0.0
M-119_15,M-119,2019,2,0,0,5,0.0
M-119_15,M-119,2020,1,0,0,1,0.0
M-119_15,M-119,2022,1,0,0,1,0.0
M-119_15,M-119,2023,2,0,0,2,0.0
M-119_16,M-119,2021,1,0,0,3,0.0
M-119_2,M-119,2019,2,0,3,6,50.0
M-119_2,M-119,2020,2,0,0,3,0.0
M-119_2,M-119,2022,1,0,0,1,0.0
M-119_2,M-119,2024,1,0,0,2,0.0
M-119_3,M-119,2019,1,0,0,1,0.0
M-119_3,M-119,2020,1,0,0,1,0.0
M-119_3,M-119,2021,1,0,0,2,0.0
M-119_3,M-119,2024,1,0,0,1,0.0
M-119_4,M-119,2016,2,0,0,2,0.0
M-119_4,M-119,2017,1,0,0,1,0.0
M-119_4,M-119,2018,2,0,1,5,20.0
M-119_4,M-119,2019,1,0,0,2,0.0
M-119_4,M-119,2024,1,1,2,5,60.0
M-119_5,M-119,2016,1,0,0,1,0.0
M-119_5,M-119,2019,1,0,0,1,0.0
M-119_5,M-119,2020,1,0,0,1,0.0
M-119_5,M-119,2023,2,0,0,2,0.0
M-119_6,M-119,2016,1,0,1,1,100.0
M-119_6,M-119,2017,1,0,0,1,0.0
M-119_6,M-119,2018,1,0,0,2,0.0
M-119_6,M-119,2019,3,0,0,3,0.0
M-119_6,M-119,2020,2,0,0,3,0.0
M-119_6,M-119,2021,1,1,0,1,100.0
M-119_6,M-119,2023,1,0,0,1,0.0
M-119_7,M-119,2016,2,0,0,2,0.0
M-119_7,M-119,2020,2,0,0,2,0.0
M-119_7,M-119,2021,2,0,0,3,0.0
M-119_8,M-119,2017,1,0,0,3,0.0
M-119_8,M-119,2020,2,0,0,2,0.0
M-119_8,M-119,2022,1,0,0,1,0.0
M-119_9,M-119,2019,1,0,0,1,0.0
M-119_9,M-119,2022,1,0,0,2,0.0
M-11_0,M-11,2017,1,0,0,1,0.0
M-11_1,M-11,2016,2,0,0,3,0.0
M-11_1,M-11,2019,1,0,0,1,0.0
M-11_1,M-11,2022,1,0,0,1,0.0
M-11_1,M-11,2023,2,1,1,4,50.0
M-11_1,M-11,2024,2,0,0,2,0.0
M-11_10,M-11,2016,1,0,0,1,0.0
M-11_10,M-11,2019,1,0,0,1,0.0
M-11_10,M-11,2021,1,0,0,1,0.0
M-11_10,M-11,2022,1,0,0,1,0.0
M-11_10,M-11,2023,1,0,0,2,0.0
M-11_10,M-11,2024,2,0,0,2,0.0
M-11_2,M-11,2016,1,0,0,2,0.0
M-11_2,M-11,2017,2,0,0,2,0.0
M-11_2,M-11,2018,2,0,0,2,0.0
M-11_2,M-11,2019,3,0,0,7,0.0
M-11_2,M-11,2021,4,0,0,6,0.0
M-11_2,M-11,2022,3,0,0,3,0.0
M-11_2,M-11,2023,1,0,0,1,0.0
M-11_2,M-11,2024,1,0,1,2,50.0
M-11_3,M-11,2016,3,0,0,3,0.0
M-11_3,M-11,2017,1,0,0,1,0.0
M-11_3,M-11,2018,2,2,0,5,40.0
M-11_3,M-11,2019,5,0,0,9,0.0
M-11_3,M-11,2020,1,0,0,1,0.0
M-11_3,M-11,2021,3,1,0,3,33.3333
M-11_3,M-11,2022,3,0,1,5,20.0
M-11_3,M-11,2023,2,0,0,3,0.0
M-11_3,M-11,2024,4,1,1,4,50.0
M-11_4,M-11,2018,1,0,0,1,0.0
M-11_5,M-11,2016,1,0,0,2,0.0
M-11_5,M-11,2017,2,0,0,2,0.0
M-11_5,M-11,2019,1,0,0,1,0.0
M-11_5,M-11,2020,1,0,0,2,0.0
M-11_5,M-11,2022,2,0,0,3,0.0
M-11_5,M-11,2023,1,0,0,1,0.0
M-11_6,M-11,2017,2,0,0,2,0.0
M-11_6,M-11,2023,1,0,0,2,0.0
M-11_7,M-11,2016,1,0,1,1,100.0
M-11_7,M-11,2019,3,0,0,4,0.0
M-11_7,M-11,2020,1,0,0,1,0.0
M-11_7,M-11,2021,1,0,0,1,0.0
M-11_7,M-11,2022,1,0,0,2,0.0
M-11_7,M-11,2023,4,1,1,7,28.5714
M-11_7,M-11,2024,2,0,0,4,0.0
M-11_8,M-11,2016,1,0,0,1,0.0
M-11_8,M-11,2017,1,0,0,1,0.0
M-11_8,M-11,2018,2,0,1,2,50.0
M-11_8,M-11,2019,5,0,0,8,0.0
M-11_8,M-11,2021,1,0,1,1,100.0
M-11_8,M-11,2022,1,0,0,2,0.0
M-11_8,M-11,2023,1,0,0,1,0.0
M-11_9,M-11,2019,1,0,0,1,0.0
M-11_9,M-11,2020,1,0,0,1,0.0
M-11_9,M-11,2021,1,0,0,1,0.0
M-11_9,M-11,2024,1,1,0,1,100.0
M-120_0,M-120,2017,1,0,1,1,100.0
M-120_0,M-120,2018,1,0,0,1,0.0
M-120_0,M-120,2022,1,0,0,1,0.0
M-120_1,M-120,2021,1,0,0,2,0.0
M-120_1,M-120,2022,1,0,0,1,0.0
M-120_2,M-120,2022,1,0,0,1,0.0
M-120_3,M-120,2024,1,0,0,1,0.0
M-121_0,M-121,2016,1,0,0,1,0.0
M-121_0,M-121,2017,3,0,0,6,0.0
M-121_0,M-121,2018,1,0,0,1,0.0
M-121_0,M-121,2019,1,0,0,2,0.0
M-121_0,M-121,2020,1,0,0,2,0.0
M-121_0,M-121,2021,2,0,0,3,0.0
M-121_0,M-121,2022,3,0,0,4,0.0
M-121_0,M-121,2023,5,0,0,8,0.0
M-121_0,M-121,2024,1,0,0,1,0.0
M-121_1,M-121,2017,1,0,0,4,0.0
M-121_1,M-121,2019,3,0,0,9,0.0
M-121_1,M-121,2020,1,0,0,1,0.0
M-121_1,M-121,2021,2,1,0,2,50.0
M-121_1,M-121,2022,1,0,0,1,0.0
M-121_1,M-121,2023,3,0,0,4,0.0
M-121_10,M-121,2023,1,0,0,1,0.0
M-121_17,M-121,2017,1,0,0,1,0.0
M-121_2,M-121,2016,1,0,0,1,0.0
M-121_2,M-121,2017,2,0,0,3,0.0
M-121_2,M-121,2019,2,0,0,2,0.0
M-121_2,M-121,2020,1,1,3,4,100.0
M-121_2,M-121,2021,1,0,0,2,0.0
M-121_2,M-121,2022,2,0,0,3,0.0
M-121_2,M-121,2023,4,1,2,6,50.0
M-121_2,M-121,2024,2,0,0,2,0.0
M-121_3,M-121,2017,2,0,0,6,0.0
M-121_3,M-121,2018,1,0,0,4,0.0
M-121_3,M-121,2019,1,0,0,1,0.0
M-121_4,M-121,2018,3,0,1,6,16.6667
M-121_4,M-121,2019,2,0,0,3,0.0
M-121_4,M-121,2020,3,0,0,7,0.0
M-121_4,M-121,2022,3,0,0,3,0.0
M-121_4,M-121,2023,2,0,0,2,0.0
M-121_5,M-121,2017,1,0,0,1,0.0
M-121_5,M-121,2018,2,0,0,7,0.0
M-121_5,M-121,2022,1,0,0,1,0.0
M-121_6,M-121,2016,2,0,0,2,0.0
M-121_6,M-121,2017,1,0,0,1,0.0
M-121_6,M-121,2022,2,0,0,2,0.0
M-121_7,M-121,2017,1,0,0,1,0.0
M-121_8,M-121,2017,1,0,0,2,0.0
M-121_8,M-121,2019,1,0,0,1,0.0
M-121_8,M-121,2020,1,0,0,1,0.0
M-121_8,M-121,2021,1,0,0,1,0.0
M-121_8,M-121,2023,1,0,0,1,0.0
M-121_9,M-121,2017,2,0,0,2,0.0
M-121_9,M-121,2018,1,0,0,2,0.0
M-121_9,M-121,2019,1,0,0,2,0.0
M-122_0,M-122,2024,1,0,0,1,0.0
M-122_1,M-122,2017,1,0,0,1,0.0
M-122_1,M-122,2023,1,1,0,3,33.3333
M-122_1,M-122,2024,1,0,0,1,0.0
M-122_2,M-122,2017,1,0,1,1,100.0
M-122_2,M-122,2022,1,0,0,1,0.0
M-122_3,M-122,2023,1,0,0,1,0.0
M-122_6,M-122,2018,1,0,0,1,0.0
M-122_9,M-122,2017,1,0,0,1,0.0
M-123_0,M-123,2018,1,0,0,1,0.0
M-123_0,M-123,2021,1,0,0,1,0.0
M-123_0,M-123,2023,1,0,0,1,0.0
M-123_0,M-123,2024,2,0,0,2,0.0
M-123_10,M-123,2016,1,0,0,1,0.0
M-123_11,M-123,2016,3,0,0,3,0.0
M-123_11,M-123,2017,1,0,0,1,0.0
M-123_11,M-123,2018,1,0,0,1,0.0
M-123_11,M-123,2019,1,0,0,5,0.0
M-123_11,M-123,2020,2,0,0,2,0.0
M-123_11,M-123,2021,2,0,0,2,0.0
M-123_11,M-123,2023,1,0,1,1,100.0
M-123_12,M-123,2016,1,0,0,2,0.0
M-123_12,M-123,2019,1,0,0,1,0.0
M-123_12,M-123,2021,1,0,0,1,0.0
M-123_2,M-123,2016,2,0,0,2,0.0
M-123_2,M-123,2017,1,0,0,1,0.0
M-123_2,M-123,2022,1,0,1,1,100.0
M-123_2,M-123,2024,2,0,0,4,0.0
M-123_3,M-123,2016,1,0,0,1,0.0
M-123_3,M-123,2018,1,0,0,1,0.0
M-123_3,M-123,2020,2,0,2,5,40.0
M-123_3,M-123,2021,1,0,0,1,0.0
M-123_4,M-123,2017,1,0,0,1,0.0
M-123_4,M-123,2020,2,0,0,2,0.0
M-123_4,M-123,2021,1,0,0,1,0.0
M-123_4,M-123,2023,1,0,0,1,0.0
M-123_5,M-123,2016,1,0,1,1,100.0
M-123_5,M-123,2022,1,0,0,1,0.0
M-123_6,M-123,2020,1,0,0,1,0.0
M-123_6,M-123,2022,1,0,0,1,0.0
M-123_7,M-123,2023,1,0,0,3,0.0
M-123_7,M-123,2024,1,0,0,1,0.0
M-123_8,M-123,2016,1,0,0,2,0.0
M-123_8,M-123,2017,1,0,0,1,0.0
M-123_8,M-123,2018,1,0,0,1,0.0
M-123_8,M-123,2019,4,0,0,4,0.0
M-123_8,M-123,2024,1,0,0,1,0.0
M-123_9,M-123,2021,1,0,0,3,0.0
M-124_2,M-124,2016,1,0,0,1,0.0
M-124_2,M-124,2022,1,0,1,1,100.0
M-124_3,M-124,2023,2,0,1,3,33.3333
M-124_3,M-124,2024,1,0,0,1,0.0
M-124_4,M-124,2016,1,0,0,1,0.0
M-124_7,M-124,2021,1,0,0,1,0.0
M-126_2,M-126,2019,1,0,0,1,0.0
M-126_2,M-126,2023,1,0,0,2,0.0
M-126_4,M-126,2016,1,0,0,1,0.0
M-126_4,M-126,2020,1,0,0,1,0.0
M-127_0,M-127,2022,1,0,0,2,0.0
M-127_12,M-127,2017,1,0,0,1,0.0
M-127_12,M-127,2021,1,0,1,1,100.0
M-127_12,M-127,2024,1,0,1,1,100.0
M-127_13,M-127,2019,1,0,0,1,0.0
M-127_13,M-127,2020,1,0,0,1,0.0
M-127_14,M-127,2019,1,1,0,1,100.0
M-127_14,M-127,2020,1,0,0,1,0.0
M-127_14,M-127,2021,1,0,0,1,0.0
M-127_14,M-127,2022,1,0,0,1,0.0
M-127_14,M-127,2024,1,0,0,1,0.0
M-127_16,M-127,2021,1,0,0,1,0.0
M-127_17,M-127,2022,1,0,0,1,0.0
M-127_18,M-127,2016,1,0,0,1,0.0
M-127_18,M-127,2021,2,0,0,2,0.0
M-127_2,M-127,2016,2,0,0,2,0.0
M-127_2,M-127,2017,4,0,1,6,16.6667
M-127_2,M-127,2019,1,0,0,1,0.0
M-127_2,M-127,2021,2,0,0,2,0.0
M-127_2,M-127,2022,1,0,0,1,0.0
M-127_2,M-127,2023,2,0,0,2,0.0
M-127_21,M-127,2022,1,0,0,1,0.0
M-127_22,M-127,2024,1,0,0,1,0.0
M-127_24,M-127,2019,1,0,1,1,100.0
M-127_24,M-127,2024,1,0,1,1,100.0
M-127_27,M-127,2021,1,0,0,2,0.0
M-127_3,M-127,2017,1,0,1,1,100.0
M-127_3,M-127,2018,1,0,0,4,0.0
M-127_3,M-127,2022,1,0,0,1,0.0
M-127_30,M-127,2020,1,0,2,2,100.0
M-127_31,M-127,2017,1,0,0,1,0.0
M-127_32,M-127,2023,1,0,0,1,0.0
M-127_4,M-127,2024,1,0,0,1,0.0
M-127_5,M-127,2017,1,0,1,1,100.0
M-127_6,M-127,2016,1,0,1,1,100.0
M-127_6,M-127,2018,2,0,0,2,0.0
M-127_7,M-127,2024,1,0,0,2,0.0
M-127_9,M-127,2016,1,0,0,1,0.0
M-128_3,M-128,2020,1,0,0,1,0.0
M-129_0,M-129,2020,1,0,0,1,0.0
M-129_1,M-129,2017,1,0,0,1,0.0
M-129_1,M-129,2024,1,0,0,1,0.0
M-129_10,M-129,2017,1,0,0,1,0.0
M-129_3,M-129,2018,1,0,0,1,0.0
M-129_3,M-129,2022,1,0,0,1,0.0
M-129_4,M-129,2020,1,0,1,1,100.0
M-129_4,M-129,2021,1,0,0,1,0.0
