CARRETERA,TIPO_ACCIDENTE_LABEL,YEAR,n_accidents,n_total_road_year,rel_freq_pct
M-610,Atropello a personas,2020,1,5,20.0
M-610,Atropello a personas,2021,2,6,33.3333
M-610,Caída,2022,1,2,50.0
M-610,Colisión frontal,2016,1,2,50.0
M-610,Colisión frontal,2020,1,5,20.0
M-610,Colisión fronto-lateral,2018,1,8,12.5
M-610,Colisión fronto-lateral,2019,2,3,66.6667
M-610,Colisión fronto-lateral,2021,1,6,16.6667
M-610,Colisión por alcance,2021,1,6,16.6667
M-610,Salida de la vía por la derecha con colisión,2019,1,3,33.3333
M-610,Salida de la vía por la derecha con colisión,2023,1,1,100.0
M-610,Salida de la vía por la derecha con colisión,2024,1,3,33.3333
M-610,Salida de la vía por la derecha con despeñamiento,2016,1,2,50.0
M-610,Salida de la vía por la derecha con despeñamiento,2018,1,8,12.5
M-610,Salida de la vía por la derecha con despeñamiento,2020,1,5,20.0
M-610,Salida de la vía por la derecha con vuelco,2017,1,5,20.0
M-610,Salida de la vía por la derecha con vuelco,2018,3,8,37.5
M-610,Salida de la vía por la derecha con vuelco,2022,1,2,50.0
M-610,Salida de la vía por la derecha otro tipo,2017,1,5,20.0
M-610,Salida de la vía por la derecha otro tipo,2018,2,8,25.0
M-610,Salida de la vía por la derecha otro tipo,2020,2,5,40.0
M-610,Salida de la vía por la derecha otro tipo,2021,1,6,16.6667
M-610,Salida de la vía por la izquierda con colisión,2017,1,5,20.0
M-610,Salida de la vía por la izquierda con colisión,2024,1,3,33.3333
M-610,Salida de la vía por la izquierda con despeñamiento,2017,1,5,20.0
M-610,Salida de la vía por la izquierda con despeñamiento,2018,1,8,12.5
M-610,"Salida de la vía por la izquierda, otro tipo",2021,1,6,16.6667
M-610,"Salida de la vía por la izquierda, otro tipo",2024,1,3,33.3333
M-611,Atropello a animales,2016,1,6,16.6667
M-611,Atropello a animales,2017,1,13,7.6923
M-611,Atropello a animales,2023,2,17,11.7647
M-611,Atropello a personas,2017,1,13,7.6923
M-611,Caída,2017,3,13,23.0769
M-611,Caída,2018,2,8,25.0
M-611,Caída,2019,5,15,33.3333
M-611,Caída,2020,1,9,11.1111
M-611,Caída,2021,2,24,8.3333
M-611,Caída,2023,1,17,5.8824
M-611,Caída,2024,1,18,5.5556
M-611,Colisión frontal,2018,1,8,12.5
M-611,Colisión frontal,2019,3,15,20.0
M-611,Colisión frontal,2021,1,24,4.1667
M-611,Colisión frontal,2022,2,12,16.6667
M-611,Colisión fronto-lateral,2017,1,13,7.6923
M-611,Colisión fronto-lateral,2019,1,15,6.6667
M-611,Colisión fronto-lateral,2021,1,24,4.1667
M-611,Colisión fronto-lateral,2022,1,12,8.3333
M-611,Colisión fronto-lateral,2023,3,17,17.6471
M-611,Colisión fronto-lateral,2024,2,18,11.1111
M-611,Colisión lateral,2016,1,6,16.6667
M-611,Colisión múltiple,2024,1,18,5.5556
M-611,Colisión por alcance,2019,1,15,6.6667
M-611,Colisión por alcance,2020,2,9,22.2222
M-611,Colisión por alcance,2021,5,24,20.8333
M-611,Colisión por alcance,2023,1,17,5.8824
M-611,Colisión por alcance,2024,4,18,22.2222
M-611,Otro tipo de accidente,2020,1,9,11.1111
M-611,Otro tipo de accidente,2024,1,18,5.5556
M-611,Salida de la vía por la derecha con colisión,2016,1,6,16.6667
M-611,Salida de la vía por la derecha con colisión,2017,2,13,15.3846
M-611,Salida de la vía por la derecha con colisión,2018,1,8,12.5
M-611,Salida de la vía por la derecha con colisión,2019,1,15,6.6667
M-611,Salida de la vía por la derecha con colisión,2021,3,24,12.5
M-611,Salida de la vía por la derecha con colisión,2022,3,12,25.0
M-611,Salida de la vía por la derecha con colisión,2023,4,17,23.5294
M-611,Salida de la vía por la derecha con vuelco,2018,2,8,25.0
M-611,Salida de la vía por la derecha con vuelco,2019,1,15,6.6667
M-611,Salida de la vía por la derecha otro tipo,2016,3,6,50.0
M-611,Salida de la vía por la derecha otro tipo,2017,3,13,23.0769
M-611,Salida de la vía por la derecha otro tipo,2019,3,15,20.0
M-611,Salida de la vía por la derecha otro tipo,2020,3,9,33.3333
M-611,Salida de la vía por la derecha otro tipo,2021,8,24,33.3333
M-611,Salida de la vía por la derecha otro tipo,2022,3,12,25.0
M-611,Salida de la vía por la derecha otro tipo,2023,5,17,29.4118
M-611,Salida de la vía por la derecha otro tipo,2024,7,18,38.8889
M-611,Salida de la vía por la izquierda con colisión,2024,1,18,5.5556
M-611,Salida de la vía por la izquierda con despeñamiento,2021,1,24,4.1667
M-611,Salida de la vía por la izquierda con vuelco,2017,1,13,7.6923
M-611,Salida de la vía por la izquierda con vuelco,2023,1,17,5.8824
M-611,"Salida de la vía por la izquierda, otro tipo",2017,1,13,7.6923
M-611,"Salida de la vía por la izquierda, otro tipo",2018,2,8,25.0
M-611,"Salida de la vía por la izquierda, otro tipo",2020,2,9,22.2222
M-611,"Salida de la vía por la izquierda, otro tipo",2021,3,24,12.5
M-611,"Salida de la vía por la izquierda, otro tipo",2022,3,12,25.0
M-611,"Salida de la vía por la izquierda, otro tipo",2024,1,18,5.5556
M-612,Caída,2016,1,3,33.3333
M-612,Caída,2020,1,2,50.0
M-612,Colisión frontal,2017,1,3,33.3333
M-612,Colisión frontal,2019,1,1,100.0
M-612,Colisión fronto-lateral,2021,1,2,50.0
M-612,Colisión lateral,2022,1,3,33.3333
M-612,Colisión lateral,2023,1,1,100.0
M-612,Colisión por alcance,2017,1,3,33.3333
M-612,Colisión por alcance,2022,1,3,33.3333
M-612,Salida de la vía por la derecha con colisión,2016,1,3,33.3333
M-612,Salida de la vía por la derecha con vuelco,2017,1,3,33.3333
M-612,Salida de la vía por la derecha otro tipo,2016,1,3,33.3333
M-612,Salida de la vía por la derecha otro tipo,2021,1,2,50.0
M-612,Salida de la vía por la izquierda con colisión,2020,1,2,50.0
M-612,Salida de la vía por la izquierda con colisión,2022,1,3,33.3333
M-614,Atropello a personas,2018,2,8,25.0
M-614,Atropello a personas,2020,1,7,14.2857
M-614,Atropello a personas,2023,1,2,50.0
M-614,Atropello a personas,2024,2,8,25.0
M-614,Caída,2018,1,8,12.5
M-614,Colisión frontal,2017,1,10,10.0
M-614,Colisión frontal,2021,1,8,12.5
M-614,Colisión fronto-lateral,2017,2,10,20.0
M-614,Colisión fronto-lateral,2018,1,8,12.5
M-614,Colisión fronto-lateral,2019,2,7,28.5714
M-614,Colisión fronto-lateral,2021,4,8,50.0
M-614,Colisión fronto-lateral,2022,1,6,16.6667
M-614,Colisión fronto-lateral,2024,1,8,12.5
M-614,Colisión lateral,2017,2,10,20.0
M-614,Colisión lateral,2021,1,8,12.5
M-614,Colisión lateral,2024,1,8,12.5
M-614,Colisión múltiple,2017,1,10,10.0
M-614,Colisión múltiple,2019,1,7,14.2857
M-614,Colisión por alcance,2016,2,2,100.0
M-614,Colisión por alcance,2017,3,10,30.0
M-614,Colisión por alcance,2018,4,8,50.0
M-614,Colisión por alcance,2019,1,7,14.2857
M-614,Colisión por alcance,2020,4,7,57.1429
M-614,Colisión por alcance,2021,1,8,12.5
M-614,Colisión por alcance,2022,2,6,33.3333
M-614,Colisión por alcance,2024,3,8,37.5
M-614,Salida de la vía por la derecha con colisión,2019,1,7,14.2857
M-614,Salida de la vía por la derecha con colisión,2022,1,6,16.6667
M-614,Salida de la vía por la derecha con colisión,2023,1,2,50.0
M-614,Salida de la vía por la derecha con colisión,2024,1,8,12.5
M-614,Salida de la vía por la derecha con vuelco,2020,1,7,14.2857
M-614,Salida de la vía por la derecha con vuelco,2021,1,8,12.5
M-614,Salida de la vía por la derecha con vuelco,2022,1,6,16.6667
M-614,Salida de la vía por la derecha otro tipo,2019,2,7,28.5714
M-614,Salida de la vía por la izquierda con colisión,2020,1,7,14.2857
M-614,"Salida de la vía por la izquierda, otro tipo",2017,1,10,10.0
M-614,"Salida de la vía por la izquierda, otro tipo",2022,1,6,16.6667
M-615,Atropello a personas,2022,1,1,100.0
M-615,Caída,2019,2,2,100.0
M-615,Colisión frontal,2020,1,2,50.0
M-615,Colisión frontal,2024,1,2,50.0
M-615,Colisión fronto-lateral,2016,1,1,100.0
M-615,Colisión fronto-lateral,2020,1,2,50.0
M-615,Colisión fronto-lateral,2021,1,1,100.0
M-615,Colisión fronto-lateral,2023,1,3,33.3333
M-615,Colisión por alcance,2023,1,3,33.3333
M-615,Colisión por alcance,2024,1,2,50.0
M-615,Salida de la vía por la derecha con colisión,2023,1,3,33.3333
M-616,Atropello a animales,2020,1,4,25.0
M-616,Atropello a personas,2017,1,9,11.1111
M-616,Caída,2017,1,9,11.1111
M-616,Caída,2018,2,6,33.3333
M-616,Caída,2019,1,7,14.2857
M-616,Caída,2020,1,4,25.0
M-616,Caída,2021,5,9,55.5556
M-616,Caída,2023,2,2,100.0
M-616,Colisión contra obstáculo o elemento de la vía,2021,1,9,11.1111
M-616,Colisión contra obstáculo o elemento de la vía,2024,1,3,33.3333
M-616,Colisión frontal,2019,1,7,14.2857
M-616,Colisión fronto-lateral,2016,1,5,20.0
M-616,Colisión fronto-lateral,2018,2,6,33.3333
M-616,Colisión fronto-lateral,2024,1,3,33.3333
M-616,Colisión lateral,2016,1,5,20.0
M-616,Colisión lateral,2017,1,9,11.1111
M-616,Colisión lateral,2018,1,6,16.6667
M-616,Colisión por alcance,2017,2,9,22.2222
M-616,Colisión por alcance,2019,3,7,42.8571
M-616,Salida de la vía por la derecha con colisión,2016,1,5,20.0
M-616,Salida de la vía por la derecha con colisión,2021,2,9,22.2222
M-616,Salida de la vía por la derecha con vuelco,2017,1,9,11.1111
M-616,Salida de la vía por la derecha con vuelco,2018,1,6,16.6667
M-616,Salida de la vía por la derecha con vuelco,2019,1,7,14.2857
M-616,Salida de la vía por la derecha con vuelco,2020,1,4,25.0
M-616,Salida de la vía por la derecha otro tipo,2017,2,9,22.2222
M-616,Salida de la vía por la derecha otro tipo,2019,1,7,14.2857
M-616,Salida de la vía por la derecha otro tipo,2020,1,4,25.0
M-616,Salida de la vía por la derecha otro tipo,2022,2,2,100.0
M-616,Salida de la vía por la izquierda con colisión,2024,1,3,33.3333
M-616,"Salida de la vía por la izquierda, otro tipo",2016,2,5,40.0
M-616,"Salida de la vía por la izquierda, otro tipo",2017,1,9,11.1111
M-616,"Salida de la vía por la izquierda, otro tipo",2021,1,9,11.1111
M-616 CB,Colisión frontal,2016,1,1,100.0
M-617,Atropello a personas,2017,1,2,50.0
M-617,Caída,2021,1,2,50.0
M-617,Colisión frontal,2020,1,3,33.3333
M-617,Colisión fronto-lateral,2017,1,2,50.0
M-617,Colisión fronto-lateral,2020,1,3,33.3333
M-617,Salida de la vía por la derecha con colisión,2020,1,3,33.3333
M-617,Salida de la vía por la derecha con colisión,2022,1,1,100.0
M-617,Salida de la vía por la derecha otro tipo,2018,1,1,100.0
M-617,Salida de la vía por la derecha otro tipo,2021,1,2,50.0
M-618,Atropello a animales,2020,1,7,14.2857
M-618,Atropello a animales,2021,1,19,5.2632
M-618,Atropello a personas,2016,1,17,5.8824
M-618,Atropello a personas,2017,3,15,20.0
M-618,Atropello a personas,2018,2,16,12.5
M-618,Atropello a personas,2019,1,15,6.6667
M-618,Atropello a personas,2020,2,7,28.5714
M-618,Atropello a personas,2021,1,19,5.2632
M-618,Atropello a personas,2022,2,10,20.0
M-618,Atropello a personas,2023,3,14,21.4286
M-618,Atropello a personas,2024,1,11,9.0909
M-618,Caída,2016,3,17,17.6471
M-618,Caída,2018,2,16,12.5
M-618,Caída,2019,1,15,6.6667
M-618,Caída,2024,1,11,9.0909
M-618,Colisión contra obstáculo o elemento de la vía,2024,1,11,9.0909
M-618,Colisión frontal,2016,3,17,17.6471
M-618,Colisión frontal,2017,1,15,6.6667
M-618,Colisión frontal,2018,3,16,18.75
M-618,Colisión frontal,2019,1,15,6.6667
M-618,Colisión frontal,2022,1,10,10.0
M-618,Colisión frontal,2023,1,14,7.1429
M-618,Colisión frontal,2024,2,11,18.1818
M-618,Colisión fronto-lateral,2016,2,17,11.7647
M-618,Colisión fronto-lateral,2017,1,15,6.6667
M-618,Colisión fronto-lateral,2018,3,16,18.75
M-618,Colisión fronto-lateral,2019,2,15,13.3333
M-618,Colisión fronto-lateral,2020,1,7,14.2857
M-618,Colisión fronto-lateral,2021,4,19,21.0526
M-618,Colisión fronto-lateral,2022,2,10,20.0
M-618,Colisión fronto-lateral,2023,3,14,21.4286
M-618,Colisión lateral,2016,1,17,5.8824
M-618,Colisión lateral,2017,2,15,13.3333
M-618,Colisión lateral,2018,2,16,12.5
M-618,Colisión lateral,2021,3,19,15.7895
M-618,Colisión lateral,2022,1,10,10.0
M-618,Colisión lateral,2023,2,14,14.2857
M-618,Colisión lateral,2024,2,11,18.1818
M-618,Colisión múltiple,2016,1,17,5.8824
M-618,Colisión por alcance,2016,3,17,17.6471
M-618,Colisión por alcance,2017,1,15,6.6667
M-618,Colisión por alcance,2019,1,15,6.6667
M-618,Colisión por alcance,2021,4,19,21.0526
M-618,Colisión por alcance,2022,1,10,10.0
M-618,Colisión por alcance,2023,2,14,14.2857
M-618,Colisión por alcance,2024,1,11,9.0909
M-618,Salida de la vía por la derecha con colisión,2016,1,17,5.8824
M-618,Salida de la vía por la derecha con colisión,2017,2,15,13.3333
M-618,Salida de la vía por la derecha con colisión,2018,1,16,6.25
M-618,Salida de la vía por la derecha con colisión,2019,1,15,6.6667
M-618,Salida de la vía por la derecha con colisión,2020,1,7,14.2857
M-618,Salida de la vía por la derecha con colisión,2021,1,19,5.2632
M-618,Salida de la vía por la derecha con colisión,2023,2,14,14.2857
M-618,Salida de la vía por la derecha con colisión,2024,1,11,9.0909
M-618,Salida de la vía por la derecha con despeñamiento,2020,1,7,14.2857
M-618,Salida de la vía por la derecha con vuelco,2018,1,16,6.25
M-618,Salida de la vía por la derecha con vuelco,2020,1,7,14.2857
M-618,Salida de la vía por la derecha con vuelco,2023,1,14,7.1429
M-618,Salida de la vía por la derecha otro tipo,2016,2,17,11.7647
M-618,Salida de la vía por la derecha otro tipo,2017,2,15,13.3333
M-618,Salida de la vía por la derecha otro tipo,2018,1,16,6.25
M-618,Salida de la vía por la derecha otro tipo,2019,1,15,6.6667
M-618,Salida de la vía por la derecha otro tipo,2021,2,19,10.5263
M-618,Salida de la vía por la derecha otro tipo,2022,1,10,10.0
M-618,Salida de la vía por la izquierda con colisión,2017,1,15,6.6667
M-618,Salida de la vía por la izquierda con colisión,2018,1,16,6.25
M-618,Salida de la vía por la izquierda con colisión,2019,2,15,13.3333
M-618,Salida de la vía por la izquierda con colisión,2021,1,19,5.2632
M-618,Salida de la vía por la izquierda con colisión,2022,1,10,10.0
M-618,Salida de la vía por la izquierda con colisión,2024,2,11,18.1818
M-618,Salida de la vía por la izquierda con despeñamiento,2017,1,15,6.6667
M-618,Salida de la vía por la izquierda con despeñamiento,2019,1,15,6.6667
M-618,Salida de la vía por la izquierda con vuelco,2019,2,15,13.3333
M-618,Salida de la vía por la izquierda con vuelco,2021,1,19,5.2632
M-618,Salida de la vía por la izquierda con vuelco,2022,1,10,10.0
M-618,"Salida de la vía por la izquierda, otro tipo",2017,1,15,6.6667
M-618,"Salida de la vía por la izquierda, otro tipo",2019,2,15,13.3333
M-618,"Salida de la vía por la izquierda, otro tipo",2021,1,19,5.2632
M-619,Atropello a personas,2016,1,2,50.0
M-619,Atropello a personas,2018,3,8,37.5
M-619,Atropello a personas,2021,1,6,16.6667
M-619,Atropello a personas,2022,2,5,40.0
M-619,Caída,2023,1,7,14.2857
M-619,Caída,2024,2,4,50.0
M-619,Colisión frontal,2021,1,6,16.6667
M-619,Colisión fronto-lateral,2017,1,2,50.0
M-619,Colisión fronto-lateral,2019,1,5,20.0
M-619,Colisión fronto-lateral,2020,1,2,50.0
M-619,Colisión fronto-lateral,2021,1,6,16.6667
M-619,Colisión fronto-lateral,2022,3,5,60.0
M-619,Colisión fronto-lateral,2023,3,7,42.8571
M-619,Colisión lateral,2020,1,2,50.0
M-619,Colisión lateral,2024,1,4,25.0
M-619,Colisión por alcance,2016,1,2,50.0
M-619,Colisión por alcance,2018,2,8,25.0
M-619,Colisión por alcance,2019,1,5,20.0
M-619,Colisión por alcance,2021,2,6,33.3333
M-619,Colisión por alcance,2023,1,7,14.2857
M-619,Colisión por alcance,2024,1,4,25.0
M-619,Salida de la vía por la derecha con colisión,2017,1,2,50.0
M-619,Salida de la vía por la derecha con colisión,2018,1,8,12.5
M-619,Salida de la vía por la derecha con colisión,2019,1,5,20.0
M-619,Salida de la vía por la derecha con colisión,2021,1,6,16.6667
M-619,Salida de la vía por la derecha con colisión,2023,1,7,14.2857
M-619,Salida de la vía por la derecha con vuelco,2018,1,8,12.5
M-619,Salida de la vía por la derecha con vuelco,2023,1,7,14.2857
M-619,Salida de la vía por la derecha otro tipo,2019,2,5,40.0
M-619,Salida de la vía por la izquierda con vuelco,2018,1,8,12.5
M-620,Atropello a personas,2018,2,3,66.6667
M-620,Caída,2016,1,2,50.0
M-620,Caída,2018,1,3,33.3333
M-620,Caída,2019,2,3,66.6667
M-620,Caída,2020,1,2,50.0
M-620,Colisión fronto-lateral,2022,2,3,66.6667
M-620,Colisión por alcance,2016,1,2,50.0
M-620,Colisión por alcance,2020,1,2,50.0
M-620,Colisión por alcance,2023,3,4,75.0
M-620,Salida de la vía por la derecha con colisión,2023,1,4,25.0
M-620,Salida de la vía por la izquierda con vuelco,2019,1,3,33.3333
M-620,"Salida de la vía por la izquierda, otro tipo",2022,1,3,33.3333
M-621,Atropello a personas,2022,1,2,50.0
M-621,Colisión frontal,2016,1,2,50.0
M-621,Colisión por alcance,2022,1,2,50.0
M-621,Salida de la vía por la derecha otro tipo,2016,1,2,50.0
M-621,"Salida de la vía por la izquierda, otro tipo",2020,1,1,100.0
M-622,Atropello a personas,2017,1,6,16.6667
M-622,Atropello a personas,2018,2,6,33.3333
M-622,Atropello a personas,2019,2,10,20.0
M-622,Atropello a personas,2021,1,2,50.0
M-622,Caída,2019,1,10,10.0
M-622,Colisión frontal,2017,1,6,16.6667
M-622,Colisión fronto-lateral,2018,1,6,16.6667
M-622,Colisión fronto-lateral,2019,1,10,10.0
M-622,Colisión fronto-lateral,2020,1,3,33.3333
M-622,Colisión fronto-lateral,2022,2,7,28.5714
M-622,Colisión lateral,2018,1,6,16.6667
M-622,Colisión lateral,2021,1,2,50.0
M-622,Colisión lateral,2022,1,7,14.2857
M-622,Colisión por alcance,2017,1,6,16.6667
M-622,Colisión por alcance,2019,1,10,10.0
M-622,Colisión por alcance,2024,1,4,25.0
M-622,Otro tipo de accidente,2019,1,10,10.0
M-622,Salida de la vía por la derecha con colisión,2016,1,2,50.0
M-622,Salida de la vía por la derecha con colisión,2017,1,6,16.6667
M-622,Salida de la vía por la derecha con colisión,2018,1,6,16.6667
M-622,Salida de la vía por la derecha con colisión,2019,1,10,10.0
M-622,Salida de la vía por la derecha con colisión,2020,1,3,33.3333
M-622,Salida de la vía por la derecha con colisión,2022,2,7,28.5714
M-622,Salida de la vía por la derecha con colisión,2024,2,4,50.0
M-622,Salida de la vía por la derecha con vuelco,2017,1,6,16.6667
M-622,Salida de la vía por la derecha con vuelco,2023,1,2,50.0
M-622,Salida de la vía por la derecha otro tipo,2018,1,6,16.6667
M-622,Salida de la vía por la derecha otro tipo,2022,1,7,14.2857
M-622,Salida de la vía por la izquierda con colisión,2016,1,2,50.0
M-622,Salida de la vía por la izquierda con colisión,2019,1,10,10.0
M-622,Salida de la vía por la izquierda con colisión,2020,1,3,33.3333
M-622,Salida de la vía por la izquierda con despeñamiento,2019,2,10,20.0
M-622,"Salida de la vía por la izquierda, otro tipo",2017,1,6,16.6667
M-622,"Salida de la vía por la izquierda, otro tipo",2022,1,7,14.2857
M-622,"Salida de la vía por la izquierda, otro tipo",2023,1,2,50.0
M-622,"Salida de la vía por la izquierda, otro tipo",2024,1,4,25.0
M-623,Atropello a animales,2024,1,7,14.2857
M-623,Atropello a personas,2017,1,9,11.1111
M-623,Atropello a personas,2018,2,8,25.0
M-623,Atropello a personas,2020,1,6,16.6667
M-623,Atropello a personas,2022,2,8,25.0
M-623,Atropello a personas,2023,1,6,16.6667
