SECCION_ID,YEAR,CARRETERA,dominant_cause,n_dominant_accidents
M-204_23,2017,M-204,Salida de la vía por la izquierda con vuelco,1
M-204_23,2020,M-204,Salida de la vía por la derecha otro tipo,1
M-204_24,2016,M-204,Salida de la vía por la derecha otro tipo,1
M-204_24,2017,M-204,Salida de la vía por la derecha otro tipo,2
M-204_24,2018,M-204,Salida de la vía por la derecha con colisión,1
M-204_24,2019,M-204,Colisión fronto-lateral,1
M-204_24,2020,M-204,Salida de la vía por la derecha otro tipo,1
M-204_24,2021,M-204,Salida de la vía por la derecha otro tipo,1
M-204_24,2022,M-204,Salida de la vía por la derecha con colisión,1
M-204_24,2023,M-204,Salida de la vía por la derecha otro tipo,1
M-204_26,2017,M-204,Salida de la vía por la derecha otro tipo,1
M-204_27,2018,M-204,Caída,1
M-204_27,2019,M-204,Colisión frontal,1
M-204_27,2020,M-204,Atropello a personas,1
M-204_27,2024,M-204,Colisión fronto-lateral,1
M-204_29,2023,M-204,Colisión frontal,1
M-204_3,2017,M-204,Colisión frontal,1
M-204_3,2018,M-204,Colisión fronto-lateral,1
M-204_3,2019,M-204,Colisión por alcance,1
M-204_30,2016,M-204,Salida de la vía por la derecha otro tipo,1
M-204_30,2023,M-204,Salida de la vía por la izquierda con vuelco,1
M-204_31,2016,M-204,Salida de la vía por la derecha con colisión,1
M-204_31,2019,M-204,Salida de la vía por la derecha otro tipo,1
M-204_31,2022,M-204,Caída,1
M-204_31,2024,M-204,Salida de la vía por la derecha otro tipo,1
M-204_32,2020,M-204,Salida de la vía por la derecha otro tipo,1
M-204_33,2019,M-204,Colisión fronto-lateral,1
M-204_35,2018,M-204,Colisión lateral,1
M-204_36,2021,M-204,Salida de la vía por la derecha otro tipo,1
M-204_38,2016,M-204,Colisión por alcance,1
M-204_38,2023,M-204,Colisión fronto-lateral,2
M-204_39,2016,M-204,Colisión múltiple,1
M-204_39,2020,M-204,Colisión frontal,1
M-204_39,2024,M-204,Colisión por alcance,1
M-204_4,2021,M-204,Colisión frontal,1
M-204_4,2022,M-204,Salida de la vía por la derecha con colisión,1
M-204_40,2016,M-204,Colisión por alcance,1
M-204_40,2019,M-204,Colisión frontal,1
M-204_40,2024,M-204,Caída,1
M-204_41,2018,M-204,Colisión por alcance,2
M-204_41,2021,M-204,Salida de la vía por la derecha con colisión,1
M-204_42,2017,M-204,Colisión por alcance,1
M-204_5,2016,M-204,Atropello a animales,1
M-204_5,2022,M-204,Atropello a animales,1
M-204_5,2023,M-204,"Salida de la vía por la izquierda, otro tipo",1
M-204_5,2024,M-204,Atropello a animales,1
M-204_6,2016,M-204,Salida de la vía por la derecha con colisión,2
M-204_6,2024,M-204,Colisión por alcance,1
M-204_7,2017,M-204,Colisión fronto-lateral,1
M-204_8,2016,M-204,Colisión fronto-lateral,1
M-204_8,2017,M-204,Colisión por alcance,1
M-204_8,2020,M-204,Caída,1
M-204_9,2018,M-204,Colisión frontal,1
M-204_9,2019,M-204,Colisión fronto-lateral,1
M-204_9,2020,M-204,Colisión por alcance,1
M-204_9,2022,M-204,Colisión frontal,1
M-204_9,2024,M-204,Salida de la vía por la derecha con vuelco,1
M-206_0,2017,M-206,Caída,1
M-206_0,2020,M-206,Colisión fronto-lateral,1
M-206_0,2021,M-206,Colisión por alcance,1
M-206_0,2022,M-206,Colisión fronto-lateral,1
M-206_0,2023,M-206,Colisión por alcance,1
M-206_1,2017,M-206,Colisión frontal,1
M-206_1,2018,M-206,Colisión por alcance,1
M-206_1,2019,M-206,Colisión fronto-lateral,1
M-206_1,2021,M-206,Colisión frontal,1
M-206_1,2022,M-206,Colisión lateral,1
M-206_10,2016,M-206,Colisión fronto-lateral,2
M-206_10,2017,M-206,Caída,1
M-206_10,2018,M-206,Colisión lateral,2
M-206_10,2019,M-206,Colisión lateral,2
M-206_10,2022,M-206,Colisión lateral,2
M-206_10,2023,M-206,Colisión por alcance,1
M-206_10,2024,M-206,Colisión lateral,1
M-206_11,2016,M-206,Colisión fronto-lateral,2
M-206_11,2017,M-206,Colisión fronto-lateral,1
M-206_11,2018,M-206,Salida de la vía por la derecha otro tipo,1
M-206_11,2019,M-206,Colisión fronto-lateral,2
M-206_11,2020,M-206,Colisión fronto-lateral,1
M-206_11,2021,M-206,Colisión fronto-lateral,2
M-206_11,2022,M-206,Colisión lateral,2
M-206_11,2023,M-206,Colisión fronto-lateral,2
M-206_11,2024,M-206,Caída,1
M-206_12,2016,M-206,Colisión por alcance,1
M-206_12,2017,M-206,Colisión lateral,1
M-206_12,2018,M-206,Colisión múltiple,2
M-206_12,2019,M-206,Colisión fronto-lateral,2
M-206_12,2020,M-206,Caída,1
M-206_12,2021,M-206,Colisión lateral,2
M-206_12,2022,M-206,Caída,1
M-206_12,2023,M-206,Colisión lateral,3
M-206_12,2024,M-206,Colisión fronto-lateral,2
M-206_13,2016,M-206,Colisión contra obstáculo o elemento de la vía,1
M-206_13,2020,M-206,Salida de la vía por la derecha con colisión,1
M-206_13,2022,M-206,Colisión por alcance,1
M-206_13,2023,M-206,Salida de la vía por la izquierda con colisión,1
M-206_14,2016,M-206,Colisión por alcance,1
M-206_14,2017,M-206,Caída,1
M-206_14,2019,M-206,Colisión fronto-lateral,1
M-206_14,2020,M-206,Colisión lateral,1
M-206_14,2022,M-206,Colisión por alcance,1
M-206_14,2023,M-206,Salida de la vía por la izquierda con colisión,1
M-206_14,2024,M-206,Caída,1
M-206_15,2016,M-206,Atropello a personas,1
M-206_15,2017,M-206,Atropello a personas,1
M-206_15,2018,M-206,Colisión fronto-lateral,2
M-206_15,2019,M-206,Atropello a personas,1
M-206_15,2021,M-206,Colisión fronto-lateral,1
M-206_15,2022,M-206,Colisión por alcance,1
M-206_16,2017,M-206,Colisión fronto-lateral,1
M-206_16,2019,M-206,Colisión fronto-lateral,2
M-206_16,2020,M-206,Caída,1
M-206_16,2021,M-206,Atropello a personas,1
M-206_16,2022,M-206,Colisión por alcance,2
M-206_16,2023,M-206,Salida de la vía por la izquierda con colisión,2
M-206_16,2024,M-206,Salida de la vía por la derecha otro tipo,2
M-206_17,2017,M-206,Salida de la vía por la derecha con vuelco,1
M-206_17,2018,M-206,Colisión por alcance,1
M-206_17,2019,M-206,Colisión contra obstáculo o elemento de la vía,1
M-206_17,2020,M-206,Colisión lateral,1
M-206_17,2022,M-206,Colisión por alcance,1
M-206_17,2024,M-206,Colisión por alcance,1
M-206_18,2018,M-206,Salida de la vía por la izquierda con vuelco,1
M-206_18,2019,M-206,Colisión fronto-lateral,2
M-206_18,2024,M-206,Colisión por alcance,1
M-206_2,2017,M-206,Colisión múltiple,1
M-206_2,2020,M-206,Atropello a animales,1
M-206_2,2021,M-206,Colisión fronto-lateral,1
M-206_2,2022,M-206,Caída,1
M-206_2,2023,M-206,Caída,1
M-206_2,2024,M-206,Colisión múltiple,1
M-206_3,2017,M-206,Salida de la vía por la derecha con vuelco,1
M-206_3,2018,M-206,Colisión frontal,1
M-206_3,2020,M-206,Colisión frontal,1
M-206_3,2021,M-206,Colisión por alcance,1
M-206_3,2024,M-206,Colisión por alcance,1
M-206_4,2018,M-206,Colisión por alcance,2
M-206_4,2019,M-206,Salida de la vía por la derecha con colisión,2
M-206_4,2020,M-206,Salida de la vía por la derecha con colisión,2
M-206_4,2023,M-206,Salida de la vía por la derecha con colisión,1
M-206_4,2024,M-206,Salida de la vía por la derecha con colisión,1
M-206_5,2016,M-206,Caída,1
M-206_5,2017,M-206,Salida de la vía por la derecha con colisión,1
M-206_5,2018,M-206,Atropello a animales,1
M-206_5,2020,M-206,Salida de la vía por la derecha otro tipo,1
M-206_5,2021,M-206,Salida de la vía por la izquierda con colisión,1
M-206_5,2022,M-206,Salida de la vía por la derecha con colisión,2
M-206_5,2023,M-206,Colisión fronto-lateral,1
M-206_6,2016,M-206,Colisión por alcance,1
M-206_6,2017,M-206,Colisión fronto-lateral,1
M-206_6,2018,M-206,Colisión por alcance,1
M-206_6,2020,M-206,Caída,1
M-206_6,2021,M-206,Caída,1
M-206_6,2022,M-206,Caída,1
M-206_7,2016,M-206,Colisión lateral,1
M-206_7,2017,M-206,Colisión lateral,1
M-206_7,2018,M-206,Colisión por alcance,2
M-206_7,2019,M-206,Colisión lateral,2
M-206_7,2020,M-206,Atropello a personas,1
M-206_7,2021,M-206,Colisión fronto-lateral,3
M-206_7,2022,M-206,Caída,1
M-206_7,2023,M-206,Colisión contra obstáculo o elemento de la vía,1
M-206_8,2016,M-206,Atropello a personas,1
M-206_8,2017,M-206,Atropello a personas,1
M-206_8,2018,M-206,Caída,1
M-206_8,2019,M-206,Atropello a personas,1
M-206_8,2020,M-206,Atropello a personas,2
M-206_8,2021,M-206,Colisión por alcance,2
M-206_8,2022,M-206,Colisión fronto-lateral,2
M-206_8,2023,M-206,Colisión múltiple,1
M-206_9,2016,M-206,Colisión por alcance,6
M-206_9,2017,M-206,Colisión por alcance,3
M-206_9,2018,M-206,Colisión lateral,2
M-206_9,2019,M-206,Colisión por alcance,1
M-206_9,2020,M-206,Colisión por alcance,3
M-206_9,2021,M-206,Colisión lateral,3
M-206_9,2022,M-206,Colisión lateral,3
M-206_9,2023,M-206,Colisión por alcance,3
M-206_9,2024,M-206,Colisión múltiple,1
M-208_0,2019,M-208,Colisión múltiple,1
M-208_0,2022,M-208,Colisión fronto-lateral,1
M-208_1,2018,M-208,Colisión lateral,1
M-208_1,2020,M-208,Colisión fronto-lateral,1
M-208_1,2021,M-208,Salida de la vía por la derecha con vuelco,1
M-208_1,2024,M-208,Colisión frontal,1
M-208_10,2016,M-208,Salida de la vía por la derecha con colisión,1
M-208_10,2024,M-208,Salida de la vía por la derecha con colisión,1
M-208_2,2017,M-208,Salida de la vía por la derecha otro tipo,1
M-208_3,2017,M-208,Salida de la vía por la derecha otro tipo,1
M-208_3,2018,M-208,Atropello a animales,1
M-208_3,2019,M-208,Colisión por alcance,1
M-208_3,2021,M-208,Salida de la vía por la derecha con colisión,1
M-208_3,2022,M-208,Colisión frontal,1
M-208_4,2019,M-208,Salida de la vía por la derecha otro tipo,1
M-208_4,2021,M-208,Colisión por alcance,1
M-208_4,2022,M-208,Salida de la vía por la izquierda con vuelco,1
M-208_4,2023,M-208,Colisión lateral,1
M-208_4,2024,M-208,Salida de la vía por la derecha otro tipo,1
M-208_5,2018,M-208,Colisión por alcance,1
M-208_5,2019,M-208,Colisión fronto-lateral,1
M-208_5,2022,M-208,Vuelco,1
M-208_6,2016,M-208,Colisión fronto-lateral,1
M-208_6,2018,M-208,Salida de la vía por la derecha con colisión,1
M-208_6,2021,M-208,"Salida de la vía por la izquierda, otro tipo",1
M-208_6,2022,M-208,Colisión lateral,1
M-208_6,2024,M-208,Colisión lateral,1
M-208_7,2016,M-208,Colisión lateral,1
M-208_7,2017,M-208,Colisión fronto-lateral,1
M-208_7,2018,M-208,Caída,1
M-208_7,2019,M-208,Colisión fronto-lateral,1
M-208_7,2020,M-208,Colisión por alcance,2
M-208_7,2021,M-208,Caída,1
M-208_7,2022,M-208,Colisión por alcance,2
M-208_7,2023,M-208,Colisión por alcance,2
M-208_7,2024,M-208,Caída,1
M-208_8,2016,M-208,Colisión por alcance,3
M-208_8,2017,M-208,Colisión fronto-lateral,1
M-208_8,2018,M-208,Colisión frontal,2
M-208_8,2019,M-208,Colisión lateral,1
M-208_8,2020,M-208,Colisión fronto-lateral,2
M-208_8,2021,M-208,Colisión por alcance,4
M-208_8,2022,M-208,Colisión por alcance,2
M-208_8,2023,M-208,Colisión por alcance,3
M-208_8,2024,M-208,Colisión por alcance,3
M-208_9,2016,M-208,Colisión fronto-lateral,1
M-208_9,2017,M-208,Colisión fronto-lateral,2
M-208_9,2018,M-208,Colisión fronto-lateral,2
M-208_9,2019,M-208,Colisión fronto-lateral,4
M-208_9,2020,M-208,Colisión fronto-lateral,2
M-208_9,2021,M-208,Colisión fronto-lateral,3
M-208_9,2022,M-208,Colisión fronto-lateral,4
M-208_9,2023,M-208,Colisión frontal,2
M-208_9,2024,M-208,Colisión fronto-lateral,3
M-209_0,2017,M-209,Colisión por alcance,1
M-209_0,2019,M-209,Colisión fronto-lateral,1
M-209_0,2021,M-209,Caída,1
M-209_0,2022,M-209,Colisión por alcance,1
M-209_1,2017,M-209,Salida de la vía por la derecha otro tipo,1
M-209_1,2021,M-209,Colisión por alcance,1
M-209_1,2024,M-209,Colisión por alcance,1
M-209_11,2019,M-209,Caída,1
M-209_11,2021,M-209,Colisión fronto-lateral,1
M-209_11,2024,M-209,Salida de la vía por la derecha otro tipo,1
M-209_12,2020,M-209,Colisión lateral,1
M-209_12,2022,M-209,Atropello a animales,1
M-209_13,2018,M-209,Colisión fronto-lateral,1
M-209_13,2022,M-209,Colisión frontal,1
M-209_14,2018,M-209,Salida de la vía por la izquierda con vuelco,1
M-209_14,2019,M-209,Colisión frontal,1
M-209_14,2022,M-209,Salida de la vía por la derecha con vuelco,1
M-209_14,2024,M-209,Salida de la vía por la izquierda con vuelco,1
M-209_15,2017,M-209,Colisión frontal,1
M-209_15,2018,M-209,Colisión frontal,1
M-209_15,2019,M-209,Colisión por alcance,1
M-209_15,2024,M-209,Salida de la vía por la derecha otro tipo,1
M-209_16,2020,M-209,Salida de la vía por la izquierda con colisión,1
M-209_16,2023,M-209,Salida de la vía por la izquierda con vuelco,1
M-209_18,2016,M-209,Colisión frontal,1
M-209_18,2021,M-209,Salida de la vía por la derecha otro tipo,1
M-209_18,2022,M-209,Colisión fronto-lateral,1
M-209_18,2023,M-209,Caída,1
M-209_18,2024,M-209,Colisión frontal,1
M-209_19,2020,M-209,Colisión fronto-lateral,1
M-209_2,2021,M-209,Salida de la vía por la derecha con despeñamiento,1
M-209_2,2022,M-209,Salida de la vía por la derecha con vuelco,1
M-209_2,2023,M-209,Colisión frontal,1
M-209_24,2019,M-209,Salida de la vía por la derecha otro tipo,1
M-209_3,2017,M-209,Colisión frontal,1
M-209_3,2019,M-209,Salida de la vía por la derecha con vuelco,1
M-209_3,2021,M-209,Colisión frontal,1
M-209_3,2024,M-209,Salida de la vía por la derecha con vuelco,1
M-209_4,2017,M-209,Colisión frontal,1
M-209_4,2019,M-209,Colisión fronto-lateral,1
M-209_4,2020,M-209,Colisión lateral,1
M-209_4,2021,M-209,Colisión múltiple,1
M-209_4,2024,M-209,Colisión por alcance,1
M-209_5,2023,M-209,Colisión lateral,1
M-209_6,2017,M-209,Salida de la vía por la derecha otro tipo,1
M-209_6,2018,M-209,Colisión lateral,1
M-209_6,2021,M-209,Salida de la vía por la izquierda con vuelco,1
M-209_6,2022,M-209,Colisión fronto-lateral,1
M-209_6,2023,M-209,Colisión fronto-lateral,1
M-209_6,2024,M-209,Salida de la vía por la izquierda con colisión,1
M-209_7,2020,M-209,Caída,1
M-209_7,2021,M-209,"Salida de la vía por la izquierda, otro tipo",1
M-209_7,2023,M-209,Colisión lateral,1
M-209_9,2023,M-209,Salida de la vía por la derecha con colisión,1
M-213_0,2017,M-213,Salida de la vía por la derecha otro tipo,1
M-213_0,2021,M-213,Colisión fronto-lateral,1
M-213_1,2023,M-213,Salida de la vía por la derecha con vuelco,1
M-213_10,2019,M-213,Colisión fronto-lateral,1
M-213_10,2024,M-213,Caída,1
M-213_11,2019,M-213,Caída,1
M-213_12,2020,M-213,Salida de la vía por la derecha con colisión,1
M-213_2,2017,M-213,Colisión por alcance,1
M-213_2,2018,M-213,Colisión por alcance,1
M-213_2,2020,M-213,Colisión fronto-lateral,1
M-213_4,2017,M-213,Salida de la vía por la derecha otro tipo,1
M-213_4,2023,M-213,Salida de la vía por la derecha con vuelco,1
M-213_4,2024,M-213,Salida de la vía por la derecha con vuelco,1
M-213_5,2018,M-213,Colisión fronto-lateral,1
M-213_5,2019,M-213,"Salida de la vía por la izquierda, otro tipo",1
M-213_5,2022,M-213,Salida de la vía por la derecha otro tipo,1
M-213_6,2019,M-213,Salida de la vía por la izquierda con vuelco,1
M-213_6,2023,M-213,Colisión lateral,1
M-213_8,2021,M-213,Salida de la vía por la derecha otro tipo,1
M-213_9,2022,M-213,Colisión frontal,1
M-215_0,2017,M-215,Colisión fronto-lateral,1
M-215_0,2020,M-215,Salida de la vía por la derecha otro tipo,1
M-215_0,2023,M-215,Colisión por alcance,1
M-215_0,2024,M-215,Salida de la vía por la derecha otro tipo,1
M-215_2,2023,M-215,Salida de la vía por la derecha otro tipo,1
M-215_3,2023,M-215,Salida de la vía por la izquierda con vuelco,1
M-215_4,2024,M-215,Salida de la vía por la derecha con colisión,1
M-217_0,2022,M-217,Colisión fronto-lateral,1
M-217_1,2016,M-217,Colisión fronto-lateral,1
M-217_1,2018,M-217,Colisión lateral,2
M-217_1,2019,M-217,Colisión frontal,1
M-217_1,2021,M-217,Colisión frontal,1
M-217_2,2017,M-217,Salida de la vía por la derecha con colisión,1
M-217_2,2018,M-217,Colisión por alcance,1
M-217_2,2021,M-217,Salida de la vía por la derecha con colisión,1
M-217_2,2022,M-217,Salida de la vía por la derecha con colisión,1
M-217_2,2023,M-217,Caída,1
M-217_3,2017,M-217,Colisión múltiple,1
M-217_3,2018,M-217,Salida de la vía por la derecha otro tipo,1
M-217_3,2019,M-217,Salida de la vía por la derecha con vuelco,1
M-217_3,2020,M-217,Caída,1
M-217_3,2023,M-217,Salida de la vía por la derecha otro tipo,1
M-217_4,2021,M-217,Colisión fronto-lateral,1
M-217_4,2024,M-217,Colisión lateral,1
M-217_5,2019,M-217,Salida de la vía por la derecha con colisión,1
M-217_5,2022,M-217,Salida de la vía por la derecha otro tipo,1
M-217_5,2024,M-217,Salida de la vía por la izquierda con vuelco,1
M-217_6,2020,M-217,Colisión fronto-lateral,1
M-217_6,2022,M-217,Colisión frontal,1
M-217_6,2024,M-217,Caída,1
M-217_7,2023,M-217,Atropello a personas,1
M-219_0,2022,M-219,Salida de la vía por la derecha con vuelco,1
M-219_10,2022,M-219,Colisión por alcance,1
M-219_10,2023,M-219,Salida de la vía por la derecha con vuelco,1
M-219_11,2016,M-219,Colisión frontal,1
M-219_11,2017,M-219,Colisión por alcance,1
M-219_11,2018,M-219,Salida de la vía por la izquierda con colisión,1
M-219_11,2021,M-219,Atropello a personas,1
M-219_11,2022,M-219,Salida de la vía por la derecha con vuelco,1
M-219_11,2024,M-219,Salida de la vía por la derecha otro tipo,1
M-219_12,2016,M-219,Colisión fronto-lateral,1
M-219_12,2018,M-219,Salida de la vía por la derecha otro tipo,1
M-219_12,2019,M-219,Salida de la vía por la izquierda con colisión,1
M-219_13,2016,M-219,Salida de la vía por la izquierda con colisión,1
M-219_13,2017,M-219,Colisión fronto-lateral,1
M-219_13,2018,M-219,Colisión fronto-lateral,2
M-219_13,2023,M-219,Colisión frontal,1
M-219_14,2016,M-219,Salida de la vía por la izquierda con colisión,1
M-219_16,2023,M-219,Salida de la vía por la derecha con colisión,1
M-219_17,2018,M-219,Salida de la vía por la derecha con vuelco,1
M-219_17,2023,M-219,"Salida de la vía por la izquierda, otro tipo",1
M-219_18,2022,M-219,Salida de la vía por la derecha con vuelco,1
M-219_2,2019,M-219,Salida de la vía por la derecha con colisión,1
M-219_2,2022,M-219,Salida de la vía por la derecha con colisión,1
M-219_2,2023,M-219,Colisión contra obstáculo o elemento de la vía,1
M-219_3,2017,M-219,Salida de la vía por la derecha con colisión,1
M-219_3,2019,M-219,Salida de la vía por la derecha con colisión,1
M-219_3,2022,M-219,Salida de la vía por la derecha con colisión,1
M-219_3,2023,M-219,Colisión contra obstáculo o elemento de la vía,1
M-219_3,2024,M-219,Salida de la vía por la derecha con vuelco,1
M-219_4,2018,M-219,Salida de la vía por la derecha otro tipo,1
M-219_4,2019,M-219,Colisión frontal,1
M-219_4,2021,M-219,Colisión frontal,1
M-219_4,2022,M-219,Salida de la vía por la derecha con vuelco,1
M-219_4,2024,M-219,Colisión frontal,1
M-219_5,2019,M-219,Salida de la vía por la derecha otro tipo,2
M-219_5,2022,M-219,Caída,1
M-219_6,2018,M-219,Colisión por alcance,1
M-219_7,2018,M-219,Colisión fronto-lateral,1
M-219_8,2016,M-219,Colisión fronto-lateral,1
M-219_8,2019,M-219,Caída,1
M-219_9,2016,M-219,"Salida de la vía por la izquierda, otro tipo",1
M-219_9,2019,M-219,Salida de la vía por la derecha con colisión,1
M-219_9,2022,M-219,Salida de la vía por la derecha con colisión,1
M-21_0,2016,M-21,Colisión por alcance,1
M-21_0,2017,M-21,Caída,1
M-21_0,2018,M-21,Colisión por alcance,3
M-21_0,2019,M-21,Salida de la vía por la derecha con colisión,1
